value_1,value_2,anomaly
-0.52,-0.01,0.0
-0.51,0.085,0.0
-0.51,0.09,0.0
-0.53,0.085,0.0
-0.525,0.09,0.0
-0.52,0.115,0.0
-0.515,0.09,0.0
-0.515,0.115,0.0
-0.525,0.135,0.0
-0.5,0.145,0.0
-0.515,0.18,0.0
-0.495,0.17,0.0
-0.485,0.16,0.0
-0.475,0.175,0.0
-0.505,0.19,0.0
-0.505,0.19,0.0
-0.52,0.18,0.0
-0.53,0.21,0.0
-0.535,0.235,0.0
-0.54,0.23,0.0
-0.52,0.24,0.0
-0.545,0.265,0.0
-0.545,0.265,0.0
-0.545,0.275,0.0
-0.555,0.285,0.0
-0.575,0.305,0.0
-0.58,0.31,0.0
-0.605,0.325,0.0
-0.61,0.335,0.0
-0.62,0.35,0.0
-0.59,0.37,0.0
-0.555,0.375,0.0
-0.605,0.38,0.0
-0.625,0.41,0.0
-0.66,0.425,0.0
-0.68,0.435,0.0
-0.675,0.465,0.0
-0.69,0.47,0.0
-0.675,0.48,0.0
-0.66,0.495,0.0
-0.665,0.53,0.0
-0.67,0.545,0.0
-0.685,0.55,0.0
-0.7,0.57,0.0
-0.705,0.61,0.0
-0.71,0.635,0.0
-0.695,0.655,0.0
-0.685,0.655,0.0
-0.69,0.67,0.0
-0.675,0.685,0.0
-0.665,0.695,0.0
-0.685,0.73,0.0
-0.69,0.725,0.0
-0.685,0.76,0.0
-0.68,0.765,0.0
-0.67,0.745,0.0
-0.655,0.775,0.0
-0.64,0.785,0.0
-0.62,0.76,0.0
-0.615,0.755,0.0
-0.6,0.765,0.0
-0.59,0.76,0.0
-0.585,0.75,0.0
-0.575,0.755,0.0
-0.595,0.75,0.0
-0.56,0.73,0.0
-0.545,0.695,0.0
-0.51,0.675,0.0
-0.495,0.65,0.0
-0.47,0.585,0.0
-0.455,0.56,0.0
-0.455,0.535,0.0
-0.445,0.49,0.0
-0.44,0.47,0.0
-0.435,0.425,0.0
-0.405,0.345,0.0
-0.385,0.315,0.0
-0.39,0.245,0.0
-0.395,0.215,0.0
-0.395,0.145,0.0
-0.405,0.125,0.0
-0.415,0.075,0.0
-0.415,0.035,0.0
-0.42,0.005,0.0
-0.415,-0.01,0.0
-0.41,-0.04,0.0
-0.395,-0.06,0.0
-0.425,-0.085,0.0
-0.415,-0.115,0.0
-0.42,-0.13,0.0
-0.44,-0.12,0.0
-0.475,-0.13,0.0
-0.455,-0.145,0.0
-0.46,-0.145,0.0
-0.46,-0.145,0.0
-0.475,-0.16,0.0
-0.48,-0.175,0.0
-0.48,-0.16,0.0
-0.5,-0.14,0.0
-0.48,-0.15,0.0
-0.48,-0.16,0.0
-0.505,-0.15,0.0
-0.49,-0.16,0.0
-0.49,-0.16,0.0
-0.5,-0.16,0.0
-0.495,-0.16,0.0
-0.485,-0.165,0.0
-0.505,-0.145,0.0
-0.52,-0.15,0.0
-0.535,-0.165,0.0
-0.52,-0.145,0.0
-0.52,-0.16,0.0
-0.51,-0.18,0.0
-0.525,-0.175,0.0
-0.52,-0.17,0.0
-0.505,-0.18,0.0
-0.51,-0.19,0.0
-0.515,-0.19,0.0
-0.515,-0.195,0.0
-0.52,-0.19,0.0
-0.5,-0.185,0.0
-0.495,-0.2,0.0
-0.48,-0.23,0.0
-0.485,-0.235,0.0
-0.495,-0.21,0.0
-0.485,-0.23,0.0
-0.48,-0.24,0.0
-0.515,-0.23,0.0
-0.515,-0.23,0.0
-0.5,-0.255,0.0
-0.51,-0.23,0.0
-0.505,-0.26,0.0
-0.485,-0.265,0.0
-0.51,-0.25,0.0
-0.525,-0.255,0.0
-0.52,-0.26,0.0
-0.51,-0.255,0.0
-0.515,-0.25,0.0
-0.51,-0.27,0.0
-0.48,-0.25,0.0
-0.48,-0.26,0.0
-0.465,-0.28,0.0
-0.46,-0.28,0.0
-0.43,-0.28,0.0
-0.43,-0.25,0.0
-0.395,-0.26,0.0
-0.38,-0.235,0.0
-0.35,-0.215,0.0
-0.33,-0.195,0.0
-0.315,-0.19,0.0
-0.305,-0.2,0.0
-0.28,-0.18,0.0
-0.28,-0.16,0.0
-0.255,-0.155,0.0
-0.265,-0.145,0.0
-0.29,-0.135,0.0
-0.305,-0.15,0.0
-0.31,-0.16,0.0
-0.33,-0.17,0.0
-0.33,-0.17,0.0
-0.35,-0.215,0.0
-0.395,-0.255,0.0
-0.405,-0.26,0.0
-0.42,-0.26,0.0
-0.44,-0.26,0.0
-0.44,-0.285,0.0
-0.445,-0.305,0.0
-0.475,-0.3,0.0
-0.495,-0.33,0.0
-0.51,-0.33,0.0
-0.55,-0.33,0.0
-0.59,-0.32,0.0
-0.59,-0.305,0.0
-0.58,-0.295,0.0
-0.585,-0.305,0.0
-0.585,-0.315,0.0
-0.585,-0.325,0.0
-0.585,-0.31,0.0
-0.57,-0.315,0.0
-0.58,-0.32,0.0
-0.59,-0.32,0.0
-0.585,-0.285,0.0
-0.585,-0.32,0.0
-0.565,-0.33,0.0
-0.58,-0.3,0.0
-0.575,-0.3,0.0
-0.58,-0.33,0.0
-0.58,-0.31,0.0
-0.575,-0.305,0.0
-0.565,-0.3,0.0
-0.585,-0.31,0.0
-0.565,-0.305,0.0
-0.55,-0.305,0.0
-0.51,-0.3,0.0
-0.5,-0.29,0.0
-0.45,-0.3,0.0
-0.4,-0.3,0.0
-0.325,-0.3,0.0
-0.19,-0.315,0.0
0.0,-0.33,0.0
0.21,-0.34,0.0
0.37,-0.315,0.0
0.515,-0.265,0.0
0.58,-0.245,0.0
0.595,-0.42,0.0
0.595,-0.96,0.0
0.54,-1.6,0.0
0.435,-2.24,0.0
0.33,-2.88,0.0
0.305,-3.195,0.0
0.295,-3.305,0.0
0.335,-3.345,0.0
0.365,-3.38,0.0
0.36,-3.405,0.0
0.275,-3.4,0.0
0.165,-3.33,0.0
0.075,-3.16,0.0
0.025,-2.96,0.0
0.11,-2.77,0.0
0.26,-2.665,0.0
0.335,-2.575,0.0
0.31,-2.455,0.0
0.14,-2.205,0.0
-0.115,-1.855,0.0
-0.31,-1.465,0.0
-0.445,-1.135,0.0
-0.465,-0.9,0.0
-0.46,-0.73,0.0
-0.5,-0.6,0.0
-0.55,-0.46,0.0
-0.605,-0.24,0.0
-0.625,-0.06,0.0
-0.615,0.055,0.0
-0.59,0.12,0.0
-0.605,0.145,0.0
-0.595,0.145,0.0
-0.605,0.15,0.0
-0.62,0.155,0.0
-0.64,0.175,0.0
-0.595,0.18,0.0
-0.61,0.185,0.0
-0.61,0.2,0.0
-0.6,0.185,0.0
-0.605,0.21,0.0
-0.605,0.23,0.0
-0.625,0.225,0.0
-0.61,0.245,0.0
-0.61,0.25,0.0
-0.62,0.24,0.0
-0.615,0.245,0.0
-0.625,0.27,0.0
-0.62,0.27,0.0
-0.63,0.275,0.0
-0.64,0.275,0.0
-0.64,0.3,0.0
-0.665,0.315,0.0
-0.67,0.305,0.0
-0.655,0.345,0.0
-0.655,0.355,0.0
-0.64,0.36,0.0
-0.675,0.375,0.0
-0.68,0.375,0.0
-0.7,0.4,0.0
-0.715,0.405,0.0
-0.715,0.415,0.0
-0.745,0.435,0.0
-0.745,0.455,0.0
-0.735,0.48,0.0
-0.745,0.485,0.0
-0.745,0.48,0.0
-0.775,0.52,0.0
-0.785,0.545,0.0
-0.76,0.575,0.0
-0.77,0.58,0.0
-0.765,0.62,0.0
-0.785,0.635,0.0
-0.77,0.625,0.0
-0.765,0.67,0.0
-0.79,0.685,0.0
-0.775,0.695,0.0
-0.755,0.71,0.0
-0.78,0.735,0.0
-0.77,0.79,0.0
-0.76,0.785,0.0
-0.755,0.79,0.0
-0.755,0.805,0.0
-0.755,0.825,0.0
-0.745,0.825,0.0
-0.74,0.825,0.0
-0.745,0.835,0.0
-0.74,0.82,0.0
-0.725,0.835,0.0
-0.715,0.86,0.0
-0.685,0.855,0.0
-0.67,0.855,0.0
-0.645,0.82,0.0
-0.65,0.795,0.0
-0.625,0.79,0.0
-0.64,0.785,0.0
-0.62,0.77,0.0
-0.6,0.735,0.0
-0.57,0.7,0.0
-0.545,0.665,0.0
-0.515,0.605,0.0
-0.5,0.575,0.0
-0.495,0.52,0.0
-0.48,0.465,0.0
-0.495,0.415,0.0
-0.5,0.375,0.0
-0.49,0.305,0.0
-0.49,0.27,0.0
-0.485,0.215,0.0
-0.475,0.155,0.0
-0.465,0.115,0.0
-0.46,0.085,0.0
-0.48,0.05,0.0
-0.51,0.005,0.0
-0.495,-0.01,1.0
-0.515,-0.02,1.0
-0.505,-0.065,1.0
-0.51,-0.085,1.0
-0.51,-0.08,1.0
-0.51,-0.095,1.0
-0.515,-0.11,1.0
-0.545,-0.11,1.0
-0.58,-0.12,1.0
-0.565,-0.125,1.0
-0.58,-0.11,1.0
-0.615,-0.135,1.0
-0.65,-0.125,1.0
-0.755,-0.12,1.0
-0.875,-0.125,1.0
-0.98,-0.135,1.0
-1.035,-0.125,1.0
-1.135,-0.11,1.0
-1.25,-0.08,1.0
-1.345,-0.06,1.0
-1.465,-0.015,1.0
-1.59,0.025,1.0
-1.71,0.04,1.0
-1.765,0.065,1.0
-1.82,0.115,1.0
-1.88,0.17,1.0
-1.945,0.21,1.0
-2.05,0.24,1.0
-2.2,0.3,1.0
-2.33,0.355,1.0
-2.46,0.4,1.0
-2.515,0.455,1.0
-2.58,0.515,1.0
-2.665,0.58,1.0
-2.755,0.625,1.0
-2.82,0.66,1.0
-2.89,0.68,1.0
-2.97,0.705,1.0
-3.06,0.675,1.0
-3.125,0.635,1.0
-3.17,0.58,1.0
-3.185,0.51,1.0
-3.215,0.42,1.0
-3.235,0.35,1.0
-3.2,0.29,1.0
-3.14,0.25,1.0
-3.035,0.19,1.0
-2.91,0.15,1.0
-2.77,0.125,1.0
-2.56,0.13,1.0
-2.36,0.185,1.0
-2.2,0.245,1.0
-2.075,0.275,1.0
-1.945,0.245,1.0
-1.735,0.17,1.0
-1.51,0.065,1.0
-1.26,-0.065,1.0
-0.98,-0.26,1.0
-0.665,-0.56,1.0
-0.38,-0.83,1.0
-0.215,-1.005,1.0
-0.08,-1.04,1.0
0.025,-0.94,1.0
0.135,-0.745,1.0
0.215,-0.555,1.0
0.295,-0.43,1.0
0.32,-0.4,1.0
0.325,-0.39,1.0
0.345,-0.41,1.0
0.375,-0.46,1.0
0.395,-0.47,1.0
0.42,-0.48,1.0
0.455,-0.505,1.0
0.465,-0.49,1.0
0.49,-0.46,1.0
0.515,-0.43,1.0
0.54,-0.435,1.0
0.555,-0.43,1.0
0.545,-0.445,1.0
0.555,-0.435,1.0
0.555,-0.435,1.0
0.555,-0.425,1.0
0.565,-0.42,1.0
0.595,-0.415,1.0
0.625,-0.395,1.0
0.645,-0.405,1.0
0.695,-0.415,1.0
0.71,-0.42,1.0
0.75,-0.42,1.0
0.775,-0.43,1.0
0.815,-0.425,1.0
0.835,-0.43,1.0
0.875,-0.445,1.0
0.895,-0.445,1.0
0.925,-0.42,1.0
0.95,-0.445,1.0
1.0,-0.445,1.0
1.045,-0.465,1.0
1.06,-0.48,1.0
1.075,-0.45,1.0
1.085,-0.44,1.0
1.09,-0.44,1.0
1.11,-0.445,1.0
1.145,-0.425,1.0
1.155,-0.44,1.0
1.18,-0.43,1.0
1.205,-0.435,1.0
1.205,-0.415,1.0
1.21,-0.425,1.0
1.22,-0.42,1.0
1.21,-0.415,1.0
1.195,-0.4,1.0
1.22,-0.385,1.0
1.235,-0.38,1.0
1.23,-0.375,1.0
1.22,-0.355,1.0
1.205,-0.35,1.0
1.185,-0.325,1.0
1.175,-0.295,1.0
1.16,-0.27,1.0
1.095,-0.245,1.0
1.065,-0.255,1.0
1.045,-0.225,1.0
1.025,-0.195,1.0
1.0,-0.18,1.0
0.975,-0.155,1.0
0.94,-0.13,1.0
0.89,-0.095,1.0
0.84,-0.065,1.0
0.79,-0.06,1.0
0.76,-0.025,1.0
0.71,-0.03,1.0
0.665,-0.01,1.0
0.635,-0.02,1.0
0.575,0.02,1.0
0.51,0.03,1.0
0.47,0.045,1.0
0.425,0.075,1.0
0.36,0.075,1.0
0.315,0.115,1.0
0.265,0.105,1.0
0.225,0.12,1.0
0.19,0.105,1.0
0.155,0.085,1.0
0.105,0.1,1.0
0.04,0.075,1.0
-0.015,0.055,1.0
-0.05,0.08,1.0
-0.09,0.045,1.0
-0.115,0.02,1.0
-0.135,-0.01,1.0
-0.15,-0.015,1.0
-0.21,-0.055,1.0
-0.245,-0.065,1.0
-0.265,-0.085,1.0
-0.295,-0.105,1.0
-0.335,-0.115,1.0
-0.335,-0.15,1.0
-0.35,-0.15,1.0
-0.345,-0.16,1.0
-0.35,-0.175,1.0
-0.365,-0.185,1.0
-0.4,-0.195,1.0
-0.4,-0.195,1.0
-0.425,-0.215,1.0
-0.455,-0.195,1.0
-0.445,-0.22,1.0
-0.46,-0.205,1.0
-0.47,-0.235,1.0
-0.445,-0.225,1.0
-0.425,-0.245,1.0
-0.445,-0.255,1.0
-0.46,-0.25,1.0
-0.48,-0.26,1.0
-0.485,-0.215,1.0
-0.46,-0.25,1.0
-0.485,-0.235,1.0
-0.48,-0.24,1.0
-0.49,-0.255,1.0
-0.495,-0.255,1.0
-0.48,-0.255,1.0
-0.485,-0.26,1.0
-0.49,-0.265,1.0
-0.5,-0.265,1.0
-0.51,-0.265,1.0
-0.5,-0.255,1.0
-0.49,-0.265,1.0
-0.475,-0.265,1.0
-0.465,-0.24,1.0
-0.48,-0.255,1.0
-0.48,-0.275,1.0
-0.5,-0.27,1.0
-0.505,-0.27,1.0
-0.49,-0.285,1.0
-0.485,-0.29,1.0
-0.475,-0.27,1.0
-0.45,-0.265,1.0
-0.465,-0.29,1.0
-0.48,-0.27,1.0
-0.48,-0.295,1.0
-0.47,-0.31,1.0
-0.48,-0.285,1.0
-0.47,-0.285,1.0
-0.48,-0.285,1.0
-0.48,-0.265,1.0
-0.48,-0.28,1.0
-0.47,-0.29,1.0
-0.465,-0.275,1.0
-0.465,-0.275,1.0
-0.49,-0.285,1.0
-0.47,-0.275,1.0
-0.505,-0.265,1.0
-0.505,-0.27,1.0
-0.48,-0.27,1.0
-0.49,-0.27,1.0
-0.495,-0.285,1.0
-0.495,-0.295,1.0
-0.465,-0.29,1.0
-0.48,-0.275,1.0
-0.49,-0.28,1.0
-0.485,-0.28,1.0
-0.495,-0.26,1.0
-0.495,-0.26,1.0
-0.49,-0.25,1.0
-0.465,-0.275,1.0
-0.465,-0.25,1.0
-0.48,-0.275,1.0
-0.455,-0.26,1.0
-0.475,-0.245,1.0
-0.485,-0.26,1.0
-0.49,-0.255,1.0
-0.485,-0.265,1.0
-0.475,-0.27,1.0
-0.475,-0.27,1.0
-0.455,-0.275,1.0
-0.455,-0.28,1.0
-0.47,-0.275,1.0
-0.49,-0.255,1.0
-0.465,-0.265,1.0
-0.48,-0.265,1.0
-0.485,-0.27,1.0
-0.475,-0.255,1.0
-0.475,-0.29,1.0
-0.46,-0.285,1.0
-0.48,-0.28,1.0
-0.465,-0.3,1.0
-0.475,-0.29,1.0
-0.485,-0.275,1.0
-0.48,-0.27,1.0
-0.49,-0.29,1.0
-0.48,-0.26,1.0
-0.47,-0.28,1.0
-0.475,-0.28,1.0
-0.465,-0.29,1.0
-0.455,-0.285,1.0
-0.45,-0.305,1.0
-0.485,-0.295,1.0
-0.485,-0.305,1.0
-0.505,-0.305,1.0
-0.505,-0.275,1.0
-0.5,-0.28,1.0
-0.48,-0.275,1.0
-0.46,-0.285,1.0
-0.495,-0.305,1.0
-0.485,-0.285,1.0
-0.48,-0.3,1.0
-0.485,-0.285,1.0
-0.49,-0.3,1.0
-0.485,-0.285,1.0
-0.455,-0.31,0.0
-0.475,-0.295,0.0
-0.465,-0.3,0.0
-0.455,-0.295,0.0
-0.455,-0.31,0.0
-0.475,-0.315,0.0
-0.495,-0.29,0.0
-0.485,-0.305,0.0
-0.49,-0.295,0.0
-0.48,-0.295,0.0
-0.45,-0.315,0.0
-0.43,-0.31,0.0
-0.41,-0.295,0.0
-0.405,-0.315,0.0
-0.395,-0.28,0.0
-0.39,-0.29,0.0
-0.38,-0.26,0.0
-0.37,-0.265,0.0
-0.32,-0.225,0.0
-0.315,-0.22,0.0
-0.295,-0.205,0.0
-0.285,-0.21,0.0
-0.26,-0.17,0.0
-0.27,-0.16,0.0
-0.275,-0.175,0.0
-0.275,-0.175,0.0
-0.315,-0.185,0.0
-0.33,-0.185,0.0
-0.32,-0.185,0.0
-0.32,-0.225,0.0
-0.335,-0.245,0.0
-0.345,-0.285,0.0
-0.385,-0.29,0.0
-0.395,-0.285,0.0
-0.415,-0.295,0.0
-0.43,-0.315,0.0
-0.445,-0.315,0.0
-0.445,-0.34,0.0
-0.44,-0.345,0.0
-0.48,-0.35,0.0
-0.52,-0.365,0.0
-0.525,-0.365,0.0
-0.535,-0.35,0.0
-0.54,-0.35,0.0
-0.55,-0.35,0.0
-0.54,-0.32,0.0
-0.55,-0.345,0.0
-0.54,-0.355,0.0
-0.545,-0.375,0.0
-0.535,-0.355,0.0
-0.55,-0.365,0.0
-0.57,-0.355,0.0
-0.565,-0.36,0.0
-0.57,-0.36,0.0
-0.55,-0.365,0.0
-0.535,-0.34,0.0
-0.535,-0.335,0.0
-0.52,-0.35,0.0
-0.52,-0.375,0.0
-0.525,-0.35,0.0
-0.53,-0.345,0.0
-0.525,-0.34,0.0
-0.535,-0.345,0.0
-0.52,-0.32,0.0
-0.475,-0.35,0.0
-0.38,-0.34,0.0
-0.295,-0.355,0.0
-0.165,-0.37,0.0
0.005,-0.38,0.0
0.195,-0.38,0.0
0.325,-0.345,0.0
0.405,-0.285,0.0
0.495,-0.27,0.0
0.53,-0.545,0.0
0.51,-1.175,0.0
0.475,-1.815,0.0
0.385,-2.455,0.0
0.305,-3.095,0.0
0.31,-3.35,0.0
0.29,-3.43,0.0
0.3,-3.505,0.0
0.335,-3.53,0.0
0.3,-3.54,0.0
0.22,-3.525,0.0
0.11,-3.45,0.0
0.005,-3.3,0.0
-0.04,-3.11,0.0
0.045,-2.97,0.0
0.175,-2.885,0.0
0.255,-2.8,0.0
0.165,-2.655,0.0
-0.02,-2.37,0.0
-0.205,-2.0,0.0
-0.36,-1.61,0.0
-0.415,-1.235,0.0
-0.435,-0.995,0.0
-0.435,-0.805,0.0
-0.455,-0.675,0.0
-0.525,-0.5,0.0
-0.57,-0.3,0.0
-0.6,-0.135,0.0
-0.605,0.0,0.0
-0.57,0.065,0.0
-0.575,0.1,0.0
-0.565,0.055,0.0
-0.57,0.085,0.0
-0.585,0.12,0.0
-0.6,0.11,0.0
-0.59,0.12,0.0
-0.61,0.14,0.0
-0.595,0.155,0.0
-0.58,0.145,0.0
-0.58,0.155,0.0
-0.58,0.16,0.0
-0.585,0.145,0.0
-0.605,0.155,0.0
-0.61,0.18,0.0
-0.615,0.2,0.0
-0.63,0.19,0.0
-0.65,0.21,0.0
-0.615,0.225,0.0
-0.63,0.22,0.0
-0.62,0.24,0.0
-0.65,0.245,0.0
-0.655,0.27,0.0
-0.685,0.26,0.0
-0.695,0.27,0.0
-0.705,0.275,0.0
-0.71,0.315,0.0
-0.705,0.315,0.0
-0.69,0.32,0.0
-0.69,0.315,0.0
-0.71,0.34,0.0
-0.715,0.35,0.0
-0.715,0.375,0.0
-0.73,0.38,0.0
-0.74,0.405,0.0
-0.76,0.41,0.0
-0.74,0.415,0.0
-0.72,0.45,0.0
-0.75,0.45,0.0
-0.75,0.5,0.0
-0.75,0.51,0.0
-0.76,0.55,0.0
-0.755,0.535,0.0
-0.755,0.565,0.0
-0.76,0.615,0.0
-0.75,0.615,0.0
-0.75,0.635,0.0
-0.73,0.645,0.0
-0.755,0.66,0.0
-0.755,0.685,0.0
-0.75,0.695,0.0
-0.76,0.72,0.0
-0.735,0.74,0.0
-0.73,0.755,0.0
-0.72,0.77,0.0
-0.705,0.755,0.0
-0.7,0.76,0.0
-0.7,0.775,0.0
-0.695,0.785,0.0
-0.72,0.785,0.0
-0.705,0.8,0.0
-0.695,0.79,0.0
-0.695,0.77,0.0
-0.68,0.785,0.0
-0.64,0.775,0.0
-0.635,0.75,0.0
-0.605,0.735,0.0
-0.595,0.735,0.0
-0.59,0.72,0.0
-0.59,0.685,0.0
-0.575,0.66,0.0
-0.575,0.65,0.0
-0.56,0.615,0.0
-0.545,0.565,0.0
-0.53,0.51,0.0
-0.52,0.48,0.0
-0.525,0.415,0.0
-0.52,0.375,0.0
-0.515,0.345,0.0
-0.53,0.295,0.0
-0.495,0.235,0.0
-0.525,0.19,0.0
-0.495,0.165,0.0
-0.495,0.12,0.0
-0.495,0.085,0.0
-0.5,0.05,0.0
-0.53,0.015,0.0
-0.52,-0.025,0.0
-0.545,-0.025,0.0
-0.535,-0.05,0.0
-0.52,-0.06,0.0
-0.53,-0.04,0.0
-0.545,-0.08,0.0
-0.52,-0.095,0.0
-0.53,-0.095,0.0
-0.555,-0.09,0.0
-0.56,-0.1,0.0
-0.56,-0.105,0.0
-0.585,-0.095,0.0
-0.575,-0.1,0.0
-0.555,-0.085,0.0
-0.565,-0.07,0.0
-0.575,-0.1,0.0
-0.565,-0.095,0.0
-0.575,-0.08,0.0
-0.58,-0.08,0.0
-0.565,-0.075,0.0
-0.56,-0.085,0.0
-0.57,-0.06,0.0
-0.57,-0.085,0.0
-0.575,-0.08,0.0
-0.57,-0.09,0.0
-0.58,-0.09,0.0
-0.59,-0.12,0.0
-0.56,-0.09,0.0
-0.58,-0.095,0.0
-0.58,-0.115,0.0
-0.55,-0.12,0.0
-0.54,-0.105,0.0
-0.54,-0.14,0.0
-0.535,-0.145,0.0
-0.54,-0.17,0.0
-0.54,-0.17,0.0
-0.55,-0.16,0.0
-0.55,-0.16,0.0
-0.555,-0.17,0.0
-0.535,-0.175,0.0
-0.52,-0.185,0.0
-0.515,-0.195,0.0
-0.53,-0.21,0.0
-0.53,-0.22,0.0
-0.525,-0.215,0.0
-0.545,-0.22,0.0
-0.535,-0.23,0.0
-0.535,-0.225,0.0
-0.53,-0.235,0.0
-0.53,-0.23,0.0
-0.52,-0.255,0.0
-0.53,-0.24,0.0
-0.55,-0.265,0.0
-0.54,-0.25,0.0
-0.535,-0.245,0.0
-0.525,-0.24,0.0
-0.515,-0.255,0.0
-0.5,-0.245,0.0
-0.46,-0.26,0.0
-0.44,-0.255,0.0
-0.43,-0.26,0.0
-0.44,-0.245,0.0
-0.42,-0.23,0.0
-0.395,-0.2,0.0
-0.385,-0.185,0.0
-0.385,-0.175,0.0
-0.355,-0.14,0.0
-0.325,-0.13,0.0
-0.305,-0.11,0.0
-0.305,-0.13,0.0
-0.31,-0.12,0.0
-0.335,-0.1,0.0
-0.37,-0.12,0.0
-0.36,-0.15,0.0
-0.395,-0.12,0.0
-0.4,-0.175,0.0
-0.385,-0.21,0.0
