value_1,value_2,anomaly
4.845,5.195,0.0
4.84,5.185,0.0
4.835,5.185,0.0
4.835,5.19,0.0
4.85,5.21,0.0
4.86,5.205,0.0
4.855,5.195,0.0
4.86,5.2,0.0
4.865,5.2,0.0
4.865,5.22,0.0
4.905,5.24,0.0
4.91,5.25,0.0
4.905,5.255,0.0
4.9,5.25,0.0
4.9,5.255,0.0
4.915,5.29,0.0
4.93,5.295,0.0
4.95,5.295,0.0
4.98,5.29,0.0
4.99,5.285,0.0
5.0,5.265,0.0
5.02,5.25,0.0
5.04,5.25,0.0
5.055,5.24,0.0
5.06,5.23,0.0
5.06,5.22,0.0
5.05,5.21,0.0
5.06,5.22,0.0
5.085,5.235,0.0
5.11,5.23,0.0
5.085,5.225,0.0
5.085,5.225,0.0
5.055,5.22,0.0
5.01,5.21,0.0
4.98,5.22,0.0
4.94,5.21,0.0
4.92,5.205,0.0
4.865,5.2,0.0
4.82,5.185,0.0
4.805,5.17,0.0
4.805,5.175,0.0
4.82,5.165,0.0
4.815,5.155,0.0
4.805,5.145,0.0
4.81,5.155,0.0
4.815,5.16,0.0
4.83,5.18,0.0
4.82,5.17,0.0
4.805,5.165,0.0
4.8,5.14,0.0
4.8,5.145,0.0
4.8,5.16,0.0
4.815,5.175,0.0
4.805,5.165,0.0
4.8,5.155,0.0
4.8,5.155,0.0
4.805,5.14,0.0
4.815,5.16,0.0
4.83,5.155,0.0
4.84,5.16,0.0
4.82,5.145,0.0
4.8,5.135,0.0
4.81,5.15,0.0
4.825,5.14,0.0
4.825,5.16,0.0
4.83,5.15,0.0
4.82,5.135,0.0
4.81,5.125,0.0
4.8,5.135,0.0
4.815,5.14,0.0
4.825,5.155,0.0
4.825,5.145,0.0
4.81,5.145,0.0
4.81,5.15,0.0
4.8,5.165,0.0
4.825,5.165,0.0
4.835,5.145,0.0
4.825,5.06,0.0
4.8,4.96,0.0
4.79,4.855,0.0
4.805,4.695,0.0
4.84,4.54,0.0
4.85,4.345,0.0
4.865,4.05,0.0
4.85,3.755,0.0
4.77,3.565,0.0
4.69,3.525,0.0
4.625,3.575,0.0
4.61,3.65,0.0
4.605,3.705,0.0
4.605,3.745,0.0
4.59,3.785,0.0
4.54,3.84,0.0
4.5,3.895,0.0
4.465,3.93,0.0
4.445,3.955,0.0
4.4,3.97,0.0
4.355,4.0,0.0
4.29,4.075,0.0
4.27,4.16,0.0
4.24,4.23,0.0
4.245,4.275,0.0
4.235,4.33,0.0
4.255,4.41,0.0
4.28,4.52,0.0
4.335,4.635,0.0
4.36,4.725,0.0
4.415,4.81,0.0
4.49,4.89,0.0
4.585,4.96,0.0
4.62,5.03,0.0
4.675,5.13,0.0
4.72,5.195,0.0
4.77,5.25,0.0
4.82,5.305,0.0
4.865,5.335,0.0
4.865,5.36,0.0
4.895,5.39,0.0
4.905,5.425,0.0
4.905,5.415,0.0
4.915,5.415,0.0
4.9,5.425,0.0
4.89,5.425,0.0
4.91,5.45,0.0
4.92,5.47,0.0
4.94,5.48,0.0
4.94,5.475,0.0
4.92,5.485,0.0
4.915,5.485,0.0
4.925,5.495,0.0
4.93,5.5,0.0
4.945,5.49,0.0
4.945,5.51,0.0
4.95,5.52,0.0
4.94,5.525,0.0
4.95,5.54,0.0
4.96,5.53,0.0
4.95,5.52,0.0
4.955,5.525,0.0
4.955,5.515,0.0
4.94,5.525,0.0
4.94,5.54,0.0
4.935,5.545,0.0
4.96,5.55,0.0
4.96,5.545,0.0
4.965,5.54,0.0
4.95,5.56,0.0
4.955,5.57,0.0
4.96,5.58,0.0
4.98,5.575,0.0
4.98,5.575,0.0
4.98,5.57,0.0
4.975,5.575,0.0
4.995,5.585,0.0
5.01,5.6,0.0
5.005,5.58,0.0
5.015,5.57,0.0
4.995,5.57,0.0
4.995,5.57,0.0
5.005,5.58,0.0
5.025,5.595,0.0
5.04,5.6,0.0
5.035,5.585,0.0
5.025,5.57,0.0
5.035,5.58,0.0
5.045,5.59,0.0
5.065,5.595,0.0
5.07,5.59,0.0
5.07,5.58,0.0
5.05,5.565,0.0
5.045,5.575,0.0
5.075,5.57,0.0
5.08,5.575,0.0
5.075,5.56,0.0
5.07,5.55,0.0
5.075,5.535,0.0
5.085,5.53,0.0
5.09,5.535,0.0
5.11,5.535,0.0
5.11,5.53,0.0
5.105,5.52,0.0
5.09,5.49,0.0
5.065,5.48,0.0
5.065,5.48,0.0
5.08,5.48,0.0
5.085,5.465,0.0
5.07,5.45,0.0
5.06,5.425,0.0
5.035,5.42,0.0
5.035,5.4,0.0
5.055,5.38,0.0
5.045,5.375,0.0
5.04,5.365,0.0
5.025,5.35,0.0
5.005,5.34,0.0
4.99,5.33,0.0
4.99,5.325,0.0
4.99,5.31,0.0
4.97,5.285,1.0
4.965,5.275,1.0
4.925,5.28,1.0
4.95,5.285,1.0
4.955,5.285,1.0
4.965,5.29,1.0
4.96,5.255,1.0
4.945,5.235,1.0
4.94,5.24,1.0
4.94,5.25,1.0
4.935,5.25,1.0
4.94,5.245,1.0
4.93,5.24,1.0
4.93,5.24,1.0
4.95,5.245,1.0
4.93,5.255,1.0
4.93,5.26,1.0
4.93,5.26,1.0
4.93,5.25,1.0
4.915,5.245,1.0
4.915,5.255,1.0
4.915,5.255,1.0
4.925,5.28,1.0
4.935,5.28,1.0
4.94,5.285,1.0
4.93,5.265,1.0
4.91,5.27,1.0
4.905,5.265,1.0
4.92,5.28,1.0
4.925,5.285,1.0
4.91,5.29,1.0
4.91,5.28,1.0
4.88,5.275,1.0
4.9,5.28,1.0
4.91,5.295,1.0
4.905,5.3,1.0
4.91,5.29,1.0
4.895,5.295,1.0
4.87,5.285,1.0
4.89,5.305,1.0
4.895,5.33,1.0
4.9,5.335,1.0
4.895,5.33,1.0
4.89,5.305,1.0
4.87,5.295,1.0
4.875,5.295,1.0
4.88,5.315,1.0
4.88,5.305,1.0
4.875,5.315,1.0
4.87,5.3,1.0
4.87,5.295,1.0
4.885,5.295,1.0
4.9,5.305,1.0
4.875,5.315,1.0
4.85,5.305,1.0
4.85,5.31,1.0
4.855,5.305,1.0
4.865,5.295,1.0
4.875,5.315,1.0
4.87,5.31,1.0
4.85,5.305,1.0
4.815,5.29,1.0
4.765,5.285,1.0
4.73,5.275,1.0
4.705,5.245,1.0
4.695,5.2,1.0
4.67,5.16,1.0
4.66,5.115,1.0
4.665,5.085,1.0
4.695,5.055,1.0
4.73,5.04,1.0
4.765,5.035,1.0
4.83,5.005,1.0
4.895,4.99,1.0
4.935,5.0,1.0
4.995,5.02,1.0
5.055,5.055,1.0
5.11,5.08,1.0
5.155,5.11,1.0
5.185,5.155,1.0
5.25,5.2,1.0
5.34,5.265,1.0
5.375,5.285,1.0
5.31,5.315,1.0
5.25,5.34,1.0
5.265,5.385,1.0
5.33,5.46,1.0
5.365,5.57,1.0
5.325,5.66,1.0
5.24,5.74,1.0
5.155,5.8,1.0
5.09,5.83,1.0
4.975,5.865,1.0
4.81,5.935,1.0
4.64,5.965,1.0
4.54,5.97,1.0
4.53,5.935,1.0
4.595,5.865,1.0
4.7,5.785,1.0
4.795,5.745,1.0
4.835,5.675,1.0
4.83,5.605,1.0
4.825,5.515,1.0
4.805,5.405,1.0
4.785,5.3,1.0
4.775,5.275,1.0
4.795,5.27,1.0
4.8,5.265,1.0
4.805,5.24,1.0
4.79,5.22,1.0
4.775,5.215,1.0
4.795,5.215,1.0
4.79,5.235,1.0
4.79,5.21,1.0
4.775,5.2,1.0
4.785,5.18,1.0
4.775,5.165,1.0
4.78,5.17,1.0
4.79,5.19,1.0
4.795,5.185,1.0
4.795,5.165,1.0
4.775,5.16,1.0
4.76,5.145,1.0
4.77,5.145,1.0
4.78,5.155,1.0
4.78,5.15,1.0
4.775,5.13,1.0
4.755,5.115,1.0
4.755,5.11,1.0
4.74,5.12,1.0
4.755,5.12,1.0
4.765,5.11,1.0
4.76,5.105,1.0
4.75,5.1,1.0
4.755,5.1,1.0
4.75,5.1,1.0
4.775,5.1,1.0
4.76,5.085,1.0
4.76,5.075,1.0
4.76,5.065,1.0
4.77,5.08,1.0
4.77,5.09,1.0
4.785,5.075,1.0
4.805,5.08,1.0
4.82,5.09,1.0
4.815,5.08,1.0
4.805,5.07,1.0
4.815,5.08,1.0
4.835,5.09,1.0
4.84,5.09,1.0
4.845,5.08,1.0
4.845,5.06,1.0
4.88,5.075,1.0
4.905,5.075,1.0
4.935,5.055,1.0
4.93,5.035,1.0
4.935,5.01,1.0
4.94,4.99,1.0
4.95,4.975,1.0
4.95,4.955,1.0
4.945,4.95,1.0
4.955,4.925,1.0
4.96,4.9,1.0
4.965,4.88,1.0
4.985,4.89,1.0
5.0,4.885,1.0
5.0,4.895,1.0
4.96,4.87,1.0
4.91,4.85,1.0
4.86,4.82,1.0
4.82,4.81,1.0
4.81,4.825,1.0
4.775,4.815,1.0
4.745,4.805,1.0
4.7,4.78,1.0
4.675,4.77,1.0
4.665,4.765,1.0
4.695,4.775,1.0
4.7,4.79,1.0
4.715,4.775,1.0
4.705,4.79,1.0
4.7,4.77,1.0
4.7,4.79,1.0
4.695,4.79,1.0
4.71,4.785,1.0
4.725,4.815,1.0
4.725,4.82,1.0
4.72,4.815,1.0
4.715,4.85,1.0
4.725,4.86,1.0
4.735,4.88,1.0
4.74,4.895,1.0
4.74,4.905,1.0
4.745,4.915,1.0
4.755,4.955,1.0
4.755,4.985,1.0
4.78,5.015,1.0
4.785,5.025,1.0
4.785,5.04,1.0
4.775,5.05,1.0
4.77,5.07,1.0
4.775,5.09,1.0
4.785,5.105,1.0
4.805,5.125,1.0
4.795,5.12,1.0
4.8,5.13,1.0
4.805,5.16,1.0
4.8,5.18,1.0
4.795,5.19,1.0
4.795,5.21,1.0
4.81,5.22,1.0
4.815,5.21,1.0
4.8,5.22,1.0
4.805,5.23,1.0
4.805,5.24,1.0
4.805,5.25,1.0
4.805,5.255,1.0
4.805,5.255,1.0
4.79,5.265,1.0
4.795,5.265,1.0
4.795,5.25,1.0
4.805,5.26,1.0
4.8,5.235,1.0
4.785,5.245,1.0
4.785,5.245,1.0
4.8,5.275,1.0
4.815,5.27,1.0
4.82,5.285,1.0
4.825,5.26,1.0
4.81,5.265,1.0
4.8,5.28,1.0
4.81,5.275,1.0
4.815,5.29,1.0
4.81,5.295,1.0
4.81,5.29,1.0
4.805,5.28,1.0
4.805,5.27,1.0
4.815,5.285,1.0
4.835,5.28,1.0
4.845,5.29,1.0
4.84,5.285,1.0
4.825,5.27,1.0
4.825,5.27,1.0
4.82,5.285,1.0
4.84,5.295,1.0
4.845,5.3,1.0
4.84,5.295,1.0
4.825,5.265,1.0
4.83,5.285,1.0
4.835,5.29,1.0
4.84,5.3,1.0
4.835,5.3,1.0
4.855,5.3,1.0
4.87,5.295,1.0
4.85,5.285,1.0
4.84,5.29,1.0
4.855,5.295,1.0
4.875,5.3,1.0
4.855,5.285,1.0
4.85,5.26,1.0
4.855,5.265,1.0
4.865,5.265,1.0
4.885,5.28,1.0
4.895,5.285,1.0
4.875,5.285,1.0
4.865,5.28,1.0
4.86,5.275,1.0
4.875,5.27,1.0
4.88,5.295,1.0
4.895,5.29,1.0
4.88,5.29,1.0
4.89,5.28,1.0
4.89,5.285,1.0
4.895,5.305,1.0
4.89,5.3,1.0
4.87,5.285,1.0
4.855,5.295,1.0
4.86,5.275,1.0
4.865,5.285,1.0
4.885,5.295,1.0
4.905,5.285,1.0
4.91,5.285,1.0
4.895,5.28,1.0
4.88,5.275,1.0
4.86,5.275,1.0
4.88,5.28,1.0
4.88,5.28,1.0
4.885,5.29,1.0
4.89,5.275,1.0
4.9,5.27,1.0
4.9,5.27,1.0
4.89,5.265,1.0
4.885,5.275,1.0
4.89,5.29,1.0
4.89,5.29,1.0
4.88,5.28,1.0
4.87,5.28,1.0
4.875,5.28,1.0
4.89,5.295,1.0
4.89,5.285,1.0
4.89,5.275,1.0
4.885,5.25,1.0
4.865,5.26,1.0
4.895,5.265,1.0
4.89,5.27,1.0
4.91,5.275,1.0
4.915,5.27,1.0
4.91,5.26,1.0
4.9,5.26,1.0
4.9,5.275,1.0
4.925,5.27,1.0
4.93,5.285,1.0
4.92,5.275,1.0
4.92,5.275,1.0
4.915,5.275,1.0
4.915,5.27,1.0
4.915,5.275,1.0
4.93,5.265,1.0
4.925,5.255,1.0
4.93,5.26,1.0
4.92,5.26,1.0
4.905,5.275,1.0
4.91,5.27,1.0
4.925,5.28,1.0
4.925,5.28,1.0
4.92,5.27,1.0
4.915,5.265,1.0
4.92,5.285,1.0
4.93,5.29,1.0
4.935,5.28,1.0
4.93,5.27,1.0
4.935,5.27,1.0
4.925,5.28,1.0
4.92,5.295,1.0
4.915,5.3,1.0
4.925,5.295,1.0
4.93,5.295,1.0
4.94,5.275,1.0
4.915,5.285,1.0
4.92,5.3,1.0
4.92,5.305,1.0
4.925,5.29,1.0
4.92,5.27,1.0
4.915,5.265,1.0
4.9,5.27,1.0
4.905,5.275,1.0
4.925,5.29,1.0
4.94,5.29,1.0
4.965,5.285,1.0
4.965,5.285,1.0
4.945,5.28,1.0
4.935,5.28,1.0
4.94,5.285,1.0
4.955,5.295,1.0
4.94,5.285,1.0
4.92,5.28,1.0
4.92,5.27,1.0
4.925,5.29,1.0
4.93,5.295,1.0
4.93,5.29,1.0
4.935,5.285,1.0
4.94,5.275,1.0
4.93,5.285,1.0
4.93,5.29,1.0
4.925,5.29,1.0
4.925,5.285,1.0
4.925,5.28,1.0
4.925,5.27,1.0
4.925,5.29,1.0
4.945,5.285,1.0
4.95,5.31,1.0
4.945,5.295,1.0
4.93,5.265,1.0
4.93,5.275,1.0
4.925,5.285,1.0
4.93,5.3,1.0
4.93,5.3,1.0
4.94,5.295,1.0
4.935,5.29,1.0
4.925,5.285,0.0
4.925,5.28,0.0
4.935,5.295,0.0
4.94,5.3,0.0
4.94,5.3,0.0
4.95,5.285,0.0
4.935,5.28,0.0
4.935,5.275,0.0
4.945,5.285,0.0
4.95,5.3,0.0
4.96,5.3,0.0
4.935,5.3,0.0
4.94,5.275,0.0
4.91,5.29,0.0
4.915,5.285,0.0
4.94,5.3,0.0
4.935,5.3,0.0
4.94,5.295,0.0
4.93,5.29,0.0
4.935,5.295,0.0
4.94,5.295,0.0
4.95,5.3,0.0
4.945,5.3,0.0
4.945,5.29,0.0
4.94,5.27,0.0
4.94,5.285,0.0
4.945,5.285,0.0
4.94,5.27,0.0
4.915,5.275,0.0
4.94,5.26,0.0
4.92,5.255,0.0
4.925,5.26,0.0
4.935,5.28,0.0
4.94,5.28,0.0
4.95,5.27,0.0
4.95,5.27,0.0
4.94,5.255,0.0
4.94,5.27,0.0
4.955,5.28,0.0
4.96,5.285,0.0
4.945,5.28,0.0
4.93,5.265,0.0
4.93,5.25,0.0
4.93,5.255,0.0
4.93,5.265,0.0
4.945,5.265,0.0
4.95,5.255,0.0
4.945,5.26,0.0
4.935,5.255,0.0
4.92,5.265,0.0
4.93,5.265,0.0
4.95,5.25,0.0
4.95,5.265,0.0
4.96,5.255,0.0
4.95,5.255,0.0
4.925,5.255,0.0
4.935,5.265,0.0
4.945,5.275,0.0
4.945,5.29,0.0
4.95,5.26,0.0
4.95,5.27,0.0
4.925,5.265,0.0
4.915,5.27,0.0
4.93,5.26,0.0
4.945,5.245,0.0
4.93,5.25,0.0
4.93,5.235,0.0
4.93,5.245,0.0
4.935,5.25,0.0
4.935,5.255,0.0
4.96,5.25,0.0
4.945,5.245,0.0
4.935,5.25,0.0
4.935,5.255,0.0
4.945,5.265,0.0
4.95,5.27,0.0
4.96,5.265,0.0
4.955,5.265,0.0
4.95,5.235,0.0
4.94,5.24,0.0
4.94,5.275,0.0
4.935,5.26,0.0
4.955,5.26,0.0
4.945,5.245,0.0
4.93,5.225,0.0
4.94,5.24,0.0
4.935,5.24,0.0
4.95,5.255,0.0
4.95,5.255,0.0
4.95,5.245,0.0
4.95,5.245,0.0
4.945,5.245,0.0
4.96,5.27,0.0
4.955,5.265,0.0
4.95,5.245,0.0
4.935,5.225,0.0
4.925,5.225,0.0
4.935,5.235,0.0
4.935,5.26,0.0
4.945,5.255,0.0
4.945,5.235,0.0
4.955,5.24,0.0
4.935,5.23,0.0
4.945,5.23,0.0
4.955,5.245,0.0
4.95,5.25,0.0
4.965,5.25,0.0
4.945,5.25,0.0
4.93,5.22,0.0
4.925,5.225,0.0
4.95,5.23,0.0
4.98,5.26,0.0
5.015,5.27,0.0
5.005,5.275,0.0
5.0,5.26,0.0
5.01,5.275,0.0
5.02,5.3,0.0
5.035,5.325,0.0
5.045,5.335,0.0
5.055,5.33,0.0
5.07,5.325,0.0
5.08,5.32,0.0
5.1,5.315,0.0
5.13,5.31,0.0
5.14,5.305,0.0
5.145,5.275,0.0
5.145,5.235,0.0
5.145,5.235,0.0
5.155,5.23,0.0
5.165,5.25,0.0
5.185,5.25,0.0
5.185,5.24,0.0
5.19,5.245,0.0
5.185,5.26,0.0
5.195,5.275,0.0
5.16,5.265,0.0
5.115,5.265,0.0
5.065,5.25,0.0
5.005,5.235,0.0
4.975,5.235,0.0
4.94,5.25,0.0
4.915,5.225,0.0
4.905,5.21,0.0
4.895,5.195,0.0
4.89,5.185,0.0
4.9,5.175,0.0
4.905,5.185,0.0
4.915,5.185,0.0
4.915,5.175,0.0
4.895,5.165,0.0
4.895,5.165,0.0
4.88,5.16,0.0
4.89,5.16,0.0
4.9,5.18,0.0
4.915,5.18,0.0
4.905,5.19,0.0
4.885,5.18,0.0
4.875,5.17,0.0
4.88,5.155,0.0
4.905,5.155,0.0
4.9,5.145,0.0
4.89,5.14,0.0
4.875,5.14,0.0
4.88,5.15,0.0
4.89,5.155,0.0
4.91,5.16,0.0
4.905,5.155,0.0
4.9,5.15,0.0
4.895,5.125,0.0
4.885,5.135,0.0
4.895,5.15,0.0
4.895,5.17,0.0
4.915,5.18,0.0
4.91,5.165,0.0
4.905,5.135,0.0
4.885,5.095,0.0
4.88,5.035,0.0
4.895,4.96,0.0
4.92,4.85,0.0
4.94,4.73,0.0
4.945,4.545,0.0
4.93,4.315,0.0
4.945,4.04,0.0
4.93,3.805,0.0
4.855,3.655,0.0
4.765,3.635,0.0
4.71,3.655,0.0
4.7,3.72,0.0
4.7,3.77,0.0
4.69,3.825,0.0
4.675,3.875,0.0
4.64,3.905,0.0
4.58,3.92,0.0
4.55,3.94,0.0
4.53,3.975,0.0
4.49,4.03,0.0
4.46,4.08,0.0
4.435,4.115,0.0
4.41,4.155,0.0
4.375,4.195,0.0
4.365,4.265,0.0
4.355,4.305,0.0
4.34,4.36,0.0
4.335,4.405,0.0
4.36,4.455,0.0
4.38,4.555,0.0
4.395,4.655,0.0
4.395,4.735,0.0
4.435,4.795,0.0
4.525,4.87,0.0
4.625,4.925,0.0
4.69,5.005,0.0
4.735,5.07,0.0
4.76,5.145,0.0
4.77,5.19,0.0
4.815,5.23,0.0
4.855,5.285,0.0
4.905,5.335,0.0
4.93,5.375,0.0
4.945,5.405,0.0
4.965,5.42,0.0
4.995,5.425,0.0
4.975,5.43,0.0
4.955,5.44,0.0
4.955,5.455,0.0
4.965,5.47,0.0
4.98,5.47,0.0
4.99,5.465,0.0
4.995,5.465,0.0
4.985,5.485,0.0
4.985,5.49,0.0
4.995,5.515,0.0
4.995,5.505,0.0
4.99,5.52,0.0
4.995,5.51,0.0
4.99,5.525,0.0
4.995,5.525,0.0
5.0,5.53,0.0
5.0,5.54,0.0
4.985,5.515,0.0
4.99,5.525,0.0
4.975,5.535,0.0
4.985,5.545,0.0
4.99,5.54,0.0
4.99,5.54,0.0
4.995,5.535,0.0
4.99,5.53,0.0
4.975,5.54,0.0
4.98,5.545,0.0
4.995,5.55,0.0
5.005,5.545,0.0
4.995,5.535,0.0
4.975,5.53,0.0
4.98,5.525,0.0
4.99,5.56,0.0
4.99,5.565,0.0
4.99,5.55,0.0
4.995,5.54,0.0
4.995,5.54,0.0
5.005,5.555,0.0
5.02,5.565,0.0
5.04,5.575,0.0
5.05,5.565,0.0
5.05,5.535,0.0
5.045,5.52,0.0
5.035,5.55,0.0
5.025,5.545,0.0
5.04,5.56,0.0
5.06,5.56,0.0
5.06,5.545,0.0
5.05,5.545,0.0
5.045,5.54,0.0
5.04,5.56,0.0
5.03,5.55,0.0
5.035,5.545,0.0
5.05,5.525,0.0
5.065,5.525,0.0
5.075,5.53,0.0
5.07,5.545,0.0
5.07,5.545,0.0
5.075,5.54,0.0
5.075,5.535,0.0
5.08,5.515,0.0
5.08,5.525,0.0
5.09,5.535,0.0
5.1,5.535,0.0
5.1,5.525,0.0
5.08,5.515,0.0
5.075,5.5,0.0
5.065,5.5,0.0
5.08,5.49,0.0
5.095,5.505,0.0
5.1,5.49,0.0
5.1,5.495,0.0
5.08,5.47,0.0
5.075,5.475,0.0
5.06,5.48,0.0
5.075,5.465,0.0
5.08,5.465,0.0
5.065,5.44,0.0
5.07,5.435,0.0
5.065,5.44,0.0
5.075,5.445,0.0
5.09,5.43,0.0
5.075,5.415,0.0
5.065,5.415,0.0
5.06,5.385,0.0
5.05,5.385,0.0
5.065,5.385,0.0
5.065,5.375,0.0
5.065,5.37,0.0
5.06,5.335,0.0
5.05,5.325,0.0
5.055,5.325,0.0
5.05,5.315,0.0
5.05,5.325,0.0
5.045,5.31,0.0
5.03,5.29,0.0
5.025,5.275,0.0
5.01,5.285,0.0
5.015,5.285,0.0
5.035,5.3,0.0
5.03,5.28,0.0
5.02,5.26,0.0
5.005,5.255,0.0
4.99,5.24,0.0
5.01,5.25,0.0
4.995,5.255,0.0
5.02,5.25,0.0
5.01,5.235,0.0
5.005,5.23,0.0
5.005,5.235,0.0
5.005,5.24,0.0
5.015,5.245,0.0
5.01,5.24,0.0
5.0,5.235,0.0
4.995,5.235,0.0
4.98,5.255,0.0
4.99,5.255,0.0
5.005,5.265,0.0
