value_1,value_2,anomaly
-0.08,-0.045,0.0
-0.08,-0.055,0.0
-0.105,-0.05,0.0
-0.16,-0.04,0.0
-0.225,-0.01,0.0
-0.26,-0.035,0.0
-0.34,-0.04,0.0
-0.39,-0.015,0.0
-0.42,0.0,0.0
-0.415,-0.015,0.0
-0.4,-0.02,0.0
-0.45,-0.035,0.0
-0.47,-0.02,0.0
-0.465,-0.035,0.0
-0.46,-0.03,0.0
-0.45,-0.02,0.0
-0.46,-0.04,0.0
-0.5,-0.03,0.0
-0.515,-0.05,0.0
-0.43,-0.065,0.0
-0.255,-0.08,0.0
-0.015,-0.075,0.0
0.22,0.0,0.0
0.45,0.08,0.0
0.755,-0.03,0.0
1.125,-0.405,0.0
1.665,-1.02,0.0
2.185,-1.66,0.0
2.44,-2.255,0.0
2.335,-2.805,0.0
2.125,-3.135,0.0
1.87,-3.015,0.0
1.47,-2.395,0.0
0.98,-1.765,0.0
0.555,-1.265,0.0
0.19,-0.955,0.0
-0.115,-0.72,0.0
-0.42,-0.54,0.0
-0.68,-0.435,0.0
-0.82,-0.34,0.0
-0.865,-0.28,0.0
-0.85,-0.205,0.0
-0.795,-0.15,0.0
-0.755,-0.07,0.0
-0.72,0.0,0.0
-0.695,0.065,0.0
-0.695,0.09,0.0
-0.675,0.125,0.0
-0.675,0.155,0.0
-0.675,0.175,0.0
-0.67,0.2,0.0
-0.67,0.185,0.0
-0.67,0.2,0.0
-0.69,0.215,0.0
-0.68,0.24,0.0
-0.67,0.235,0.0
-0.66,0.245,0.0
-0.645,0.265,0.0
-0.67,0.27,0.0
-0.67,0.275,0.0
-0.68,0.325,0.0
-0.69,0.3,0.0
-0.68,0.335,0.0
-0.665,0.34,0.0
-0.66,0.35,0.0
-0.68,0.375,0.0
-0.675,0.405,0.0
-0.68,0.435,0.0
-0.695,0.455,0.0
-0.71,0.455,0.0
-0.705,0.495,0.0
-0.72,0.51,0.0
-0.73,0.54,0.0
-0.725,0.595,0.0
-0.74,0.635,0.0
-0.765,0.665,0.0
-0.775,0.69,0.0
-0.795,0.705,0.0
-0.82,0.735,0.0
-0.835,0.76,0.0
-0.825,0.745,0.0
-0.835,0.78,0.0
-0.79,0.81,0.0
-0.8,0.795,0.0
-0.755,0.805,0.0
-0.735,0.75,0.0
-0.715,0.715,0.0
-0.695,0.66,0.0
-0.655,0.565,0.0
-0.605,0.52,0.0
-0.57,0.455,0.0
-0.54,0.39,0.0
-0.51,0.32,0.0
-0.475,0.27,0.0
-0.48,0.215,0.0
-0.46,0.16,0.0
-0.495,0.14,0.0
-0.47,0.095,0.0
-0.46,0.065,0.0
-0.455,0.06,0.0
-0.465,0.045,0.0
-0.48,0.025,0.0
-0.505,0.01,0.0
-0.48,0.005,0.0
-0.495,0.0,0.0
-0.49,0.0,0.0
-0.46,-0.005,0.0
-0.465,0.005,0.0
-0.5,-0.015,0.0
-0.5,-0.01,0.0
-0.5,0.0,0.0
-0.525,0.01,0.0
-0.51,-0.01,0.0
-0.53,0.005,0.0
-0.535,0.0,0.0
-0.55,0.0,0.0
-0.54,0.0,0.0
-0.545,-0.005,0.0
-0.54,-0.005,0.0
-0.545,0.0,0.0
-0.55,-0.015,0.0
-0.565,0.0,0.0
-0.56,-0.02,0.0
-0.555,-0.015,0.0
-0.56,0.0,0.0
-0.54,-0.02,0.0
-0.56,-0.02,0.0
-0.555,-0.01,0.0
-0.545,0.005,0.0
-0.56,-0.02,0.0
-0.565,-0.025,0.0
-0.55,-0.03,0.0
-0.525,-0.025,0.0
-0.55,-0.025,0.0
-0.52,-0.04,0.0
-0.525,-0.035,0.0
-0.51,-0.035,0.0
-0.5,-0.055,0.0
-0.45,-0.06,0.0
-0.425,-0.05,0.0
-0.395,-0.035,0.0
-0.34,0.0,0.0
-0.3,0.025,0.0
-0.295,0.035,0.0
-0.265,0.055,0.0
-0.23,0.07,0.0
-0.21,0.05,0.0
-0.215,0.03,0.0
-0.185,0.02,0.0
-0.16,-0.02,0.0
-0.19,-0.03,0.0
-0.205,-0.045,0.0
-0.2,-0.085,0.0
-0.17,-0.075,0.0
-0.13,-0.1,0.0
-0.145,-0.1,0.0
-0.21,-0.075,0.0
-0.28,-0.07,0.0
-0.33,-0.07,0.0
-0.35,-0.085,0.0
-0.36,-0.085,0.0
-0.455,-0.045,0.0
-0.5,-0.04,0.0
-0.51,-0.045,0.0
-0.5,-0.06,0.0
-0.54,-0.085,0.0
-0.515,-0.055,0.0
-0.52,-0.085,0.0
-0.515,-0.065,0.0
-0.535,-0.06,0.0
-0.56,-0.07,0.0
-0.575,-0.095,0.0
-0.53,-0.085,0.0
-0.41,-0.105,0.0
-0.2,-0.11,0.0
0.085,-0.055,0.0
0.33,0.015,0.0
0.595,0.015,0.0
0.915,-0.255,0.0
1.355,-0.81,0.0
1.89,-1.44,0.0
2.32,-2.08,0.0
2.4,-2.655,0.0
2.25,-3.105,0.0
1.985,-3.235,0.0
1.675,-2.805,0.0
1.19,-2.17,0.0
0.72,-1.585,0.0
0.35,-1.18,0.0
0.02,-0.89,0.0
-0.31,-0.665,0.0
-0.605,-0.53,0.0
-0.79,-0.435,0.0
-0.875,-0.355,0.0
-0.885,-0.265,0.0
-0.835,-0.215,0.0
-0.77,-0.115,0.0
-0.735,-0.05,0.0
-0.71,0.05,0.0
-0.705,0.085,0.0
-0.72,0.125,0.0
-0.725,0.165,0.0
-0.705,0.175,0.0
-0.665,0.2,0.0
-0.665,0.205,0.0
-0.675,0.22,0.0
-0.68,0.21,0.0
-0.655,0.24,0.0
-0.66,0.24,0.0
-0.64,0.245,0.0
-0.645,0.28,0.0
-0.645,0.28,0.0
-0.66,0.31,0.0
-0.66,0.315,0.0
-0.645,0.34,0.0
-0.65,0.345,0.0
-0.645,0.35,0.0
-0.66,0.37,0.0
-0.655,0.38,0.0
-0.64,0.425,0.0
-0.67,0.435,0.0
-0.655,0.445,0.0
-0.67,0.47,0.0
-0.675,0.515,0.0
-0.695,0.55,0.0
-0.7,0.56,0.0
-0.72,0.58,0.0
-0.72,0.64,0.0
-0.72,0.67,0.0
-0.74,0.705,0.0
-0.72,0.725,0.0
-0.73,0.75,0.0
-0.73,0.775,0.0
-0.775,0.81,0.0
-0.79,0.825,0.0
-0.79,0.83,0.0
-0.75,0.855,0.0
-0.745,0.855,0.0
-0.715,0.805,0.0
-0.67,0.77,0.0
-0.63,0.71,0.0
-0.58,0.66,0.0
-0.555,0.575,0.0
-0.52,0.51,0.0
-0.47,0.445,0.0
-0.45,0.36,0.0
-0.45,0.33,0.0
-0.445,0.27,0.0
-0.43,0.195,0.0
-0.41,0.17,0.0
-0.415,0.14,0.0
-0.42,0.11,0.0
-0.38,0.09,0.0
-0.405,0.07,0.0
-0.42,0.04,0.0
-0.41,0.035,0.0
-0.41,0.015,0.0
-0.415,0.015,0.0
-0.41,0.01,0.0
-0.425,0.02,0.0
-0.415,0.02,0.0
-0.44,0.01,0.0
-0.44,0.01,0.0
-0.425,0.02,0.0
-0.45,0.01,0.0
-0.47,0.01,0.0
-0.47,0.02,0.0
-0.47,0.0,0.0
-0.46,0.0,0.0
-0.455,0.0,0.0
-0.47,0.005,0.0
-0.475,0.015,0.0
-0.475,0.015,0.0
-0.485,0.0,0.0
-0.485,0.015,0.0
-0.465,-0.005,0.0
-0.465,-0.01,0.0
-0.45,0.0,0.0
-0.48,0.005,0.0
-0.475,0.005,0.0
-0.465,0.0,0.0
-0.44,0.0,0.0
-0.445,0.0,0.0
-0.465,0.0,0.0
-0.48,-0.03,0.0
-0.46,-0.025,0.0
-0.46,-0.015,0.0
-0.45,-0.03,0.0
-0.445,-0.065,0.0
-0.435,-0.06,0.0
-0.4,-0.045,0.0
-0.355,-0.04,0.0
-0.3,-0.025,0.0
-0.255,-0.015,0.0
-0.235,0.02,0.0
-0.225,0.015,0.0
-0.205,0.05,0.0
-0.195,0.075,0.0
-0.185,0.04,0.0
-0.18,0.015,0.0
-0.155,-0.01,0.0
-0.11,-0.05,0.0
-0.135,-0.065,0.0
-0.13,-0.085,0.0
-0.14,-0.085,0.0
-0.135,-0.13,0.0
-0.125,-0.125,0.0
-0.13,-0.125,0.0
-0.18,-0.13,0.0
-0.24,-0.125,0.0
-0.3,-0.12,0.0
-0.315,-0.14,0.0
-0.375,-0.125,0.0
-0.445,-0.09,0.0
-0.465,-0.09,0.0
-0.475,-0.1,0.0
-0.495,-0.115,0.0
-0.53,-0.13,0.0
-0.525,-0.105,0.0
-0.48,-0.15,0.0
-0.495,-0.12,0.0
-0.505,-0.125,0.0
-0.53,-0.12,0.0
-0.56,-0.14,0.0
-0.525,-0.13,0.0
-0.395,-0.185,0.0
-0.17,-0.18,0.0
0.14,-0.155,0.0
0.37,-0.055,0.0
0.61,-0.055,0.0
0.94,-0.305,0.0
1.395,-0.83,0.0
1.9,-1.465,0.0
2.3,-2.105,0.0
2.305,-2.73,0.0
2.11,-3.175,0.0
1.86,-3.23,0.0
1.51,-2.735,0.0
1.05,-2.1,0.0
0.595,-1.53,0.0
0.22,-1.175,0.0
-0.08,-0.9,0.0
-0.38,-0.695,0.0
-0.64,-0.54,0.0
-0.86,-0.465,0.0
-0.875,-0.37,0.0
-0.87,-0.29,0.0
-0.82,-0.24,0.0
-0.77,-0.15,0.0
-0.74,-0.08,0.0
-0.73,-0.025,0.0
-0.71,0.025,0.0
-0.715,0.055,0.0
-0.68,0.095,0.0
-0.685,0.105,0.0
-0.67,0.105,0.0
-0.66,0.13,0.0
-0.655,0.155,0.0
-0.67,0.165,0.0
-0.67,0.195,0.0
-0.675,0.195,0.0
-0.665,0.21,0.0
-0.665,0.24,0.0
-0.64,0.245,0.0
-0.655,0.25,0.0
-0.64,0.275,0.0
-0.635,0.27,0.0
-0.635,0.31,0.0
-0.66,0.34,0.0
-0.655,0.345,0.0
-0.66,0.325,0.0
-0.65,0.37,0.0
-0.655,0.4,0.0
-0.66,0.425,0.0
-0.665,0.455,0.0
-0.645,0.495,0.0
-0.655,0.52,0.0
-0.7,0.535,0.0
-0.71,0.6,0.0
-0.71,0.61,0.0
-0.71,0.64,0.0
-0.75,0.665,0.0
-0.775,0.69,0.0
-0.78,0.725,0.0
-0.795,0.755,0.0
-0.785,0.78,0.0
-0.78,0.795,0.0
-0.77,0.81,0.0
-0.75,0.78,0.0
-0.755,0.755,0.0
-0.72,0.76,0.0
-0.675,0.73,0.0
-0.64,0.675,0.0
-0.595,0.62,0.0
-0.58,0.555,0.0
-0.525,0.485,0.0
-0.45,0.41,0.0
-0.42,0.35,0.0
-0.425,0.31,0.0
-0.41,0.25,0.0
-0.42,0.205,0.0
-0.395,0.155,0.0
-0.38,0.13,0.0
-0.39,0.085,0.0
-0.4,0.075,0.0
-0.4,0.06,0.0
-0.42,0.06,0.0
-0.415,0.02,0.0
-0.415,0.035,0.0
-0.4,0.025,0.0
-0.41,0.04,0.0
-0.41,0.035,0.0
-0.4,0.005,0.0
-0.395,0.01,0.0
-0.41,0.03,0.0
-0.415,0.015,0.0
-0.405,0.005,0.0
-0.395,0.01,0.0
-0.405,0.005,0.0
-0.42,0.025,0.0
-0.425,0.045,0.0
-0.45,0.04,0.0
-0.44,0.025,0.0
-0.45,0.025,0.0
-0.425,0.01,0.0
-0.435,0.015,0.0
-0.43,0.025,0.0
-0.42,0.03,0.0
-0.425,0.01,0.0
-0.43,0.015,0.0
-0.425,0.025,0.0
-0.425,0.02,0.0
-0.44,0.01,0.0
-0.44,0.015,0.0
-0.42,-0.005,0.0
-0.42,0.005,0.0
-0.42,0.02,0.0
-0.41,0.02,0.0
-0.41,0.02,0.0
-0.395,0.0,0.0
-0.36,-0.01,0.0
-0.295,-0.01,0.0
-0.27,0.005,0.0
-0.26,0.02,0.0
-0.22,0.03,0.0
-0.185,0.08,0.0
-0.16,0.08,0.0
-0.15,0.075,0.0
-0.13,0.09,0.0
-0.12,0.09,0.0
-0.105,0.075,0.0
-0.06,0.05,0.0
-0.045,0.015,0.0
-0.07,0.01,0.0
-0.07,0.0,0.0
-0.065,-0.035,0.0
-0.04,-0.07,0.0
-0.035,-0.08,0.0
-0.02,-0.075,0.0
-0.105,-0.055,0.0
-0.155,-0.07,0.0
-0.21,-0.035,0.0
-0.225,-0.03,0.0
-0.295,-0.04,0.0
-0.35,-0.04,0.0
-0.37,-0.02,0.0
-0.375,-0.03,0.0
-0.37,-0.05,0.0
-0.4,-0.065,0.0
-0.415,-0.08,0.0
-0.41,-0.09,0.0
-0.4,-0.075,0.0
-0.41,-0.07,0.0
-0.4,-0.075,0.0
-0.455,-0.085,0.0
-0.415,-0.08,0.0
-0.32,-0.105,0.0
-0.13,-0.11,0.0
0.125,-0.11,0.0
0.41,-0.045,0.0
0.635,0.025,0.0
0.91,-0.06,0.0
1.3,-0.47,0.0
1.785,-1.045,0.0
2.29,-1.685,0.0
2.465,-2.325,0.0
2.35,-2.86,0.0
2.105,-3.19,0.0
1.79,-2.985,0.0
1.33,-2.35,0.0
0.87,-1.75,0.0
0.49,-1.325,0.0
0.155,-0.985,0.0
-0.17,-0.73,0.0
-0.485,-0.58,0.0
-0.66,-0.46,0.0
-0.75,-0.37,0.0
-0.75,-0.295,0.0
-0.69,-0.23,0.0
-0.645,-0.135,0.0
-0.6,-0.055,0.0
-0.575,0.005,0.0
-0.545,0.06,0.0
-0.535,0.105,0.0
-0.53,0.12,0.0
-0.53,0.155,0.0
-0.545,0.175,0.0
-0.525,0.18,0.0
-0.52,0.22,0.0
-0.49,0.215,0.0
-0.5,0.235,0.0
-0.5,0.265,0.0
-0.49,0.265,0.0
-0.495,0.275,0.0
-0.49,0.275,0.0
-0.475,0.275,0.0
-0.485,0.29,0.0
-0.485,0.31,0.0
-0.485,0.335,0.0
-0.48,0.35,0.0
-0.495,0.355,0.0
-0.515,0.375,0.0
-0.5,0.39,0.0
-0.48,0.43,0.0
-0.48,0.425,0.0
-0.485,0.475,0.0
-0.505,0.49,0.0
-0.505,0.565,0.0
-0.53,0.575,0.0
-0.54,0.59,0.0
-0.555,0.605,0.0
-0.565,0.655,0.0
-0.59,0.675,0.0
-0.595,0.73,0.0
-0.595,0.76,0.0
-0.62,0.77,0.0
-0.61,0.8,0.0
-0.6,0.81,0.0
-0.595,0.82,0.0
-0.59,0.825,0.0
-0.58,0.84,0.0
-0.58,0.815,0.0
-0.52,0.815,0.0
-0.5,0.735,0.0
-0.465,0.67,0.0
-0.405,0.625,0.0
-0.39,0.565,0.0
-0.345,0.465,0.0
-0.32,0.38,0.0
-0.32,0.325,0.0
-0.29,0.265,0.0
-0.255,0.22,0.0
-0.25,0.185,0.0
-0.265,0.155,0.0
-0.285,0.12,0.0
-0.28,0.07,0.0
-0.28,0.05,0.0
-0.27,0.035,0.0
-0.29,0.045,0.0
-0.3,0.005,0.0
-0.28,0.01,0.0
-0.3,0.005,0.0
-0.305,-0.02,0.0
-0.295,-0.01,0.0
-0.315,0.0,0.0
-0.34,-0.02,0.0
-0.32,-0.005,0.0
-0.34,0.0,0.0
-0.345,0.005,0.0
-0.345,0.0,0.0
-0.36,-0.01,0.0
-0.355,-0.03,0.0
-0.375,-0.02,0.0
-0.35,-0.03,0.0
-0.36,0.0,0.0
-0.38,0.02,0.0
-0.385,0.01,0.0
-0.365,0.0,0.0
-0.36,-0.015,0.0
-0.385,0.0,0.0
-0.405,0.0,0.0
-0.385,0.0,0.0
-0.385,-0.005,0.0
-0.375,-0.02,0.0
-0.38,-0.025,0.0
-0.38,-0.03,0.0
-0.37,-0.035,0.0
-0.365,-0.04,0.0
-0.36,-0.02,0.0
-0.355,-0.035,0.0
-0.32,-0.04,0.0
-0.3,-0.035,0.0
-0.27,-0.01,0.0
-0.225,-0.04,0.0
-0.21,-0.02,0.0
-0.14,0.0,0.0
-0.135,0.005,0.0
-0.13,0.04,0.0
-0.1,0.055,0.0
-0.095,0.08,0.0
-0.09,0.05,0.0
-0.06,0.03,0.0
-0.04,0.005,0.0
-0.025,-0.02,0.0
-0.025,-0.05,0.0
-0.01,-0.06,0.0
-0.03,-0.085,0.0
-0.015,-0.1,0.0
-0.005,-0.105,0.0
0.02,-0.135,0.0
0.01,-0.13,0.0
-0.06,-0.085,0.0
-0.13,-0.08,0.0
-0.185,-0.095,0.0
-0.235,-0.1,0.0
-0.285,-0.11,0.0
-0.325,-0.065,0.0
-0.345,-0.06,0.0
-0.325,-0.075,0.0
-0.355,-0.1,0.0
-0.375,-0.075,0.0
-0.375,-0.07,0.0
-0.365,-0.08,0.0
-0.35,-0.105,0.0
-0.365,-0.085,0.0
-0.4,-0.095,0.0
-0.4,-0.105,0.0
-0.35,-0.11,0.0
-0.22,-0.12,0.0
0.01,-0.13,0.0
0.3,-0.105,0.0
0.555,-0.02,0.0
0.79,-0.02,0.0
1.14,-0.29,0.0
1.605,-0.86,0.0
2.14,-1.5,0.0
2.53,-2.14,0.0
2.56,-2.78,0.0
2.395,-3.26,0.0
2.13,-3.335,0.0
1.765,-2.835,0.0
1.265,-2.2,0.0
0.795,-1.635,0.0
0.43,-1.245,0.0
0.075,-0.975,0.0
-0.255,-0.77,0.0
-0.54,-0.59,0.0
-0.705,-0.48,0.0
-0.77,-0.37,0.0
-0.765,-0.295,0.0
-0.725,-0.195,0.0
-0.68,-0.14,0.0
-0.63,-0.055,0.0
-0.595,0.01,0.0
-0.58,0.075,0.0
-0.58,0.125,0.0
-0.59,0.155,0.0
-0.575,0.175,0.0
-0.555,0.185,0.0
-0.545,0.23,0.0
-0.55,0.245,0.0
-0.54,0.235,0.0
-0.52,0.245,0.0
-0.55,0.27,0.0
-0.535,0.29,0.0
-0.54,0.3,0.0
-0.53,0.315,0.0
-0.525,0.32,0.0
-0.515,0.325,0.0
-0.51,0.365,0.0
-0.495,0.375,0.0
-0.495,0.365,0.0
-0.5,0.37,0.0
-0.505,0.425,0.0
-0.49,0.44,0.0
-0.49,0.465,0.0
-0.52,0.495,0.0
-0.54,0.53,0.0
-0.525,0.53,0.0
-0.53,0.56,0.0
-0.555,0.61,0.0
-0.57,0.66,0.0
-0.595,0.7,0.0
-0.59,0.725,0.0
-0.6,0.75,0.0
-0.63,0.79,0.0
-0.635,0.835,0.0
-0.62,0.875,0.0
-0.63,0.895,0.0
-0.665,0.92,0.0
-0.625,0.935,0.0
-0.61,0.94,0.0
-0.625,0.955,0.0
-0.605,0.93,0.0
-0.585,0.885,0.0
-0.52,0.84,0.0
-0.475,0.8,0.0
-0.415,0.715,0.0
-0.385,0.635,0.0
-0.32,0.555,0.0
-0.315,0.485,0.0
-0.3,0.42,0.0
-0.26,0.375,0.0
-0.255,0.305,0.0
-0.235,0.255,0.0
-0.225,0.215,0.0
-0.235,0.175,0.0
-0.24,0.135,0.0
-0.245,0.12,0.0
-0.27,0.11,0.0
-0.265,0.09,0.0
-0.235,0.08,0.0
-0.225,0.06,0.0
-0.235,0.045,0.0
-0.245,0.065,0.0
-0.25,0.085,0.0
-0.25,0.075,0.0
-0.265,0.045,0.0
-0.255,0.05,0.0
-0.25,0.05,0.0
-0.255,0.06,0.0
-0.3,0.07,0.0
-0.3,0.055,0.0
-0.28,0.045,0.0
-0.28,0.06,0.0
-0.29,0.07,0.0
-0.31,0.055,0.0
-0.295,0.06,0.0
-0.31,0.04,0.0
-0.31,0.06,0.0
-0.32,0.05,0.0
-0.31,0.06,0.0
-0.3,0.05,0.0
-0.285,0.045,0.0
-0.3,0.04,0.0
-0.32,0.045,0.0
-0.3,0.055,0.0
-0.275,0.045,0.0
-0.28,0.04,0.0
-0.26,0.035,0.0
-0.25,0.02,0.0
-0.24,0.005,0.0
-0.235,-0.005,0.0
-0.195,0.025,0.0
-0.175,0.025,0.0
-0.13,0.04,0.0
-0.11,0.08,0.0
-0.105,0.055,0.0
-0.07,0.095,0.0
-0.055,0.095,0.0
-0.015,0.08,0.0
0.015,0.09,0.0
0.035,0.085,0.0
0.06,0.07,0.0
0.075,0.055,0.0
0.095,0.035,0.0
0.12,0.025,0.0
0.105,0.0,0.0
0.11,-0.015,0.0
0.135,-0.025,0.0
0.135,-0.055,0.0
0.105,-0.075,0.0
0.06,-0.045,0.0
0.0,-0.045,0.0
-0.03,-0.03,0.0
-0.11,-0.05,0.0
-0.165,-0.055,0.0
-0.195,-0.02,0.0
-0.215,-0.015,0.0
-0.215,-0.02,0.0
-0.245,-0.055,0.0
-0.245,-0.045,0.0
-0.23,-0.055,0.0
-0.26,-0.055,0.0
-0.27,-0.06,0.0
-0.305,-0.065,0.0
-0.315,-0.07,0.0
-0.35,-0.075,0.0
-0.325,-0.105,0.0
-0.18,-0.105,0.0
0.05,-0.105,0.0
0.33,-0.1,0.0
0.635,-0.005,0.0
0.915,0.045,0.0
1.26,-0.13,0.0
1.755,-0.63,0.0
2.29,-1.26,0.0
2.655,-1.9,0.0
2.71,-2.515,0.0
2.55,-3.015,0.0
2.305,-3.17,0.0
1.975,-2.755,0.0
1.495,-2.12,0.0
1.045,-1.58,0.0
0.65,-1.165,0.0
0.31,-0.855,0.0
-0.06,-0.64,0.0
-0.38,-0.51,0.0
-0.57,-0.395,0.0
-0.645,-0.305,0.0
-0.64,-0.26,0.0
-0.61,-0.19,0.0
-0.545,-0.105,0.0
-0.515,-0.03,0.0
-0.49,0.02,0.0
-0.48,0.075,0.0
-0.455,0.12,0.0
-0.445,0.14,0.0
-0.44,0.16,0.0
-0.465,0.18,0.0
-0.445,0.2,0.0
-0.435,0.215,0.0
-0.45,0.215,0.0
-0.45,0.22,0.0
-0.435,0.21,0.0
-0.41,0.22,0.0
-0.435,0.255,0.0
-0.43,0.26,0.0
-0.415,0.275,0.0
-0.43,0.295,0.0
-0.425,0.315,0.0
-0.415,0.31,0.0
-0.43,0.335,0.0
-0.42,0.33,0.0
-0.425,0.345,0.0
-0.415,0.39,0.0
-0.4,0.405,0.0
-0.405,0.435,0.0
-0.415,0.465,0.0
-0.42,0.5,0.0
-0.435,0.5,0.0
-0.47,0.52,0.0
-0.46,0.57,0.0
-0.455,0.59,0.0
-0.465,0.615,0.0
-0.505,0.645,0.0
-0.535,0.685,0.0
-0.57,0.69,0.0
-0.545,0.73,0.0
-0.525,0.75,0.0
-0.51,0.775,0.0
-0.51,0.78,0.0
-0.53,0.805,0.0
-0.505,0.795,0.0
-0.49,0.77,0.0
-0.465,0.725,0.0
-0.415,0.685,0.0
-0.36,0.63,0.0
-0.31,0.55,0.0
-0.285,0.51,0.0
-0.235,0.44,0.0
-0.22,0.39,0.0
-0.19,0.335,0.0
-0.175,0.265,0.0
-0.16,0.22,0.0
-0.15,0.18,0.0
-0.13,0.135,0.0
-0.15,0.085,0.0
-0.145,0.055,0.0
-0.155,0.055,0.0
-0.145,0.035,0.0
-0.175,0.015,0.0
-0.175,0.005,0.0
-0.175,0.0,0.0
-0.175,-0.02,0.0
-0.155,-0.01,0.0
-0.175,0.0,0.0
-0.175,-0.02,0.0
-0.175,-0.035,0.0
-0.165,-0.03,0.0
-0.175,-0.05,0.0
-0.18,-0.03,0.0
-0.205,-0.03,0.0
-0.19,-0.035,0.0
-0.19,-0.03,0.0
-0.2,-0.02,0.0
-0.22,-0.035,0.0
-0.23,-0.02,0.0
-0.225,-0.035,0.0
-0.215,-0.03,0.0
-0.245,-0.05,0.0
-0.255,-0.03,0.0
-0.255,-0.015,0.0
-0.245,-0.045,0.0
-0.25,-0.035,0.0
-0.235,-0.02,0.0
-0.21,-0.045,0.0
-0.225,-0.035,0.0
-0.25,-0.06,0.0
-0.22,-0.065,0.0
-0.21,-0.04,0.0
-0.215,-0.045,0.0
-0.215,-0.055,0.0
-0.21,-0.075,0.0
-0.195,-0.09,0.0
-0.13,-0.07,0.0
-0.09,-0.065,0.0
-0.07,-0.055,0.0
-0.04,-0.055,0.0
-0.005,-0.03,0.0
0.04,-0.005,0.0
0.065,0.015,0.0
0.07,0.025,0.0
0.085,0.015,0.0
0.105,0.01,0.0
0.135,0.0,0.0
0.135,-0.035,0.0
0.13,-0.05,0.0
0.14,-0.085,0.0
0.12,-0.1,0.0
0.16,-0.095,0.0
0.185,-0.125,0.0
0.19,-0.125,0.0
0.18,-0.125,0.0
0.11,-0.12,0.0
0.03,-0.08,0.0
-0.015,-0.095,0.0
-0.07,-0.1,0.0
-0.11,-0.105,0.0
-0.16,-0.065,0.0
-0.165,-0.08,0.0
-0.165,-0.08,0.0
-0.185,-0.105,0.0
-0.225,-0.115,0.0
-0.21,-0.115,0.0
-0.21,-0.145,0.0
-0.195,-0.125,0.0
