value_1,value_2,anomaly
-0.475,0.145,0.0
-0.47,0.145,0.0
-0.465,0.155,0.0
-0.46,0.165,0.0
-0.455,0.175,0.0
-0.455,0.185,0.0
-0.455,0.19,0.0
-0.455,0.19,0.0
-0.46,0.185,0.0
-0.465,0.195,0.0
-0.465,0.215,0.0
-0.465,0.23,0.0
-0.465,0.245,0.0
-0.47,0.265,0.0
-0.485,0.285,0.0
-0.505,0.295,0.0
-0.525,0.3,0.0
-0.545,0.315,0.0
-0.56,0.335,0.0
-0.58,0.36,0.0
-0.605,0.38,0.0
-0.635,0.39,0.0
-0.66,0.4,0.0
-0.685,0.405,0.0
-0.71,0.405,0.0
-0.72,0.405,0.0
-0.73,0.405,0.0
-0.73,0.395,0.0
-0.725,0.385,0.0
-0.695,0.365,0.0
-0.66,0.34,0.0
-0.61,0.305,0.0
-0.56,0.27,0.0
-0.495,0.235,0.0
-0.435,0.2,0.0
-0.38,0.155,0.0
-0.325,0.115,0.0
-0.285,0.08,0.0
-0.245,0.045,0.0
-0.21,0.015,0.0
-0.175,-0.01,0.0
-0.155,-0.03,0.0
-0.14,-0.045,0.0
-0.135,-0.055,0.0
-0.135,-0.065,0.0
-0.135,-0.07,0.0
-0.135,-0.075,0.0
-0.14,-0.08,0.0
-0.145,-0.085,0.0
-0.145,-0.09,0.0
-0.145,-0.09,0.0
-0.145,-0.075,0.0
-0.14,-0.075,0.0
-0.135,-0.075,0.0
-0.135,-0.075,0.0
-0.14,-0.08,0.0
-0.135,-0.085,0.0
-0.125,-0.085,0.0
-0.115,-0.085,0.0
-0.105,-0.085,0.0
-0.1,-0.085,0.0
-0.095,-0.09,0.0
-0.09,-0.095,0.0
-0.085,-0.1,0.0
-0.07,-0.105,0.0
-0.055,-0.105,0.0
-0.055,-0.105,0.0
-0.055,-0.11,0.0
-0.05,-0.11,0.0
-0.045,-0.105,0.0
-0.045,-0.11,0.0
-0.045,-0.125,0.0
-0.035,-0.125,0.0
-0.035,-0.125,0.0
-0.035,-0.13,0.0
-0.035,-0.135,0.0
-0.04,-0.135,0.0
-0.045,-0.135,0.0
-0.045,-0.14,0.0
-0.045,-0.145,0.0
-0.045,-0.145,0.0
-0.045,-0.145,0.0
-0.05,-0.145,0.0
-0.055,-0.145,0.0
-0.055,-0.145,0.0
-0.055,-0.145,0.0
-0.065,-0.15,0.0
-0.07,-0.155,0.0
-0.065,-0.155,0.0
-0.055,-0.15,0.0
-0.04,-0.145,0.0
-0.025,-0.135,0.0
0.0,-0.12,0.0
0.01,-0.11,0.0
0.02,-0.105,0.0
0.03,-0.095,0.0
0.04,-0.08,0.0
0.085,-0.055,0.0
0.16,-0.03,0.0
0.225,-0.025,0.0
0.285,-0.03,0.0
0.305,-0.055,0.0
0.31,-0.085,0.0
0.35,-0.1,0.0
0.4,-0.11,0.0
0.36,-0.12,0.0
0.295,-0.13,0.0
0.245,-0.13,0.0
0.2,-0.125,0.0
0.14,-0.13,0.0
0.085,-0.14,0.0
0.04,-0.155,0.0
0.0,-0.17,0.0
-0.04,-0.18,0.0
-0.075,-0.185,0.0
-0.08,-0.185,0.0
-0.085,-0.185,0.0
-0.1,-0.19,0.0
-0.115,-0.195,0.0
-0.125,-0.2,0.0
-0.135,-0.205,0.0
-0.135,-0.205,0.0
-0.135,-0.2,0.0
-0.15,-0.195,0.0
-0.165,-0.195,0.0
-0.165,-0.195,0.0
-0.16,-0.195,0.0
-0.155,-0.195,0.0
-0.15,-0.195,0.0
-0.145,-0.195,0.0
-0.145,-0.19,0.0
-0.145,-0.185,0.0
-0.145,-0.18,0.0
-0.145,-0.175,0.0
-0.165,-0.145,0.0
-0.205,-0.09,0.0
-0.195,-0.065,0.0
-0.145,-0.065,0.0
0.095,-0.085,0.0
0.47,-0.12,0.0
0.945,-0.225,0.0
1.485,-0.37,0.0
2.01,-0.605,0.0
2.525,-0.89,0.0
2.71,-1.28,0.0
2.77,-1.71,0.0
2.775,-1.965,0.0
2.765,-2.175,0.0
2.76,-2.25,0.0
2.755,-2.295,0.0
1.85,-2.16,0.0
0.825,-1.995,0.0
0.34,-1.465,0.0
-0.09,-0.9,0.0
-0.165,-0.57,0.0
-0.235,-0.25,0.0
-0.28,-0.155,0.0
-0.325,-0.06,0.0
-0.37,-0.03,0.0
-0.415,0.0,0.0
-0.44,0.02,0.0
-0.465,0.045,0.0
-0.47,0.06,0.0
-0.475,0.075,0.0
-0.48,0.085,0.0
-0.485,0.095,0.0
-0.49,0.095,0.0
-0.495,0.095,0.0
-0.495,0.1,0.0
-0.49,0.105,0.0
-0.485,0.115,0.0
-0.485,0.125,0.0
-0.485,0.13,0.0
-0.48,0.13,0.0
-0.475,0.125,0.0
-0.47,0.125,0.0
-0.465,0.14,0.0
-0.465,0.145,0.0
-0.465,0.15,0.0
-0.465,0.16,0.0
-0.47,0.17,0.0
-0.475,0.175,0.0
-0.475,0.175,0.0
-0.475,0.175,0.0
-0.48,0.18,0.0
-0.485,0.2,0.0
-0.485,0.225,0.0
-0.485,0.24,0.0
-0.49,0.25,0.0
-0.5,0.265,0.0
-0.51,0.28,0.0
-0.53,0.295,0.0
-0.55,0.31,0.0
-0.565,0.335,0.0
-0.58,0.36,0.0
-0.61,0.37,0.0
-0.645,0.385,0.0
-0.67,0.4,0.0
-0.695,0.415,0.0
-0.72,0.43,0.0
-0.745,0.445,0.0
-0.765,0.455,0.0
-0.785,0.46,0.0
-0.795,0.455,0.0
-0.8,0.45,0.0
-0.77,0.43,0.0
-0.74,0.405,0.0
-0.695,0.38,0.0
-0.645,0.35,0.0
-0.585,0.31,0.0
-0.52,0.265,0.0
-0.455,0.215,0.0
-0.39,0.165,0.0
-0.335,0.125,0.0
-0.28,0.09,0.0
-0.23,0.06,0.0
-0.185,0.025,0.0
-0.15,-0.005,0.0
-0.12,-0.035,0.0
-0.095,-0.06,0.0
-0.075,-0.08,0.0
-0.065,-0.09,0.0
-0.06,-0.095,0.0
-0.055,-0.095,0.0
-0.045,-0.1,0.0
-0.035,-0.11,0.0
-0.035,-0.115,0.0
-0.035,-0.115,0.0
-0.035,-0.115,0.0
-0.035,-0.12,0.0
-0.035,-0.12,0.0
-0.035,-0.115,0.0
-0.035,-0.115,0.0
-0.035,-0.115,0.0
-0.035,-0.115,0.0
-0.04,-0.12,0.0
-0.04,-0.12,0.0
-0.035,-0.115,0.0
-0.035,-0.115,0.0
-0.03,-0.11,0.0
-0.02,-0.105,0.0
-0.015,-0.105,0.0
-0.015,-0.115,0.0
-0.01,-0.125,0.0
0.0,-0.125,0.0
0.005,-0.12,0.0
0.005,-0.115,0.0
0.005,-0.115,0.0
0.015,-0.115,0.0
0.03,-0.11,0.0
0.05,-0.105,0.0
0.07,-0.1,0.0
0.095,-0.095,0.0
0.115,-0.085,0.0
0.115,-0.07,0.0
0.135,-0.055,0.0
0.185,-0.035,0.0
0.245,-0.02,0.0
0.31,-0.015,0.0
0.35,-0.02,0.0
0.365,-0.035,0.0
0.39,-0.06,0.0
0.43,-0.09,0.0
0.45,-0.105,0.0
0.465,-0.105,0.0
0.42,-0.11,0.0
0.34,-0.13,0.0
0.285,-0.135,0.0
0.245,-0.14,0.0
0.18,-0.145,0.0
0.11,-0.145,0.0
0.055,-0.155,0.0
0.01,-0.17,0.0
-0.01,-0.18,0.0
-0.03,-0.19,0.0
-0.04,-0.195,0.0
-0.05,-0.195,0.0
-0.065,-0.19,0.0
-0.08,-0.185,0.0
-0.085,-0.19,0.0
-0.095,-0.205,0.0
-0.11,-0.21,0.0
-0.12,-0.21,0.0
-0.115,-0.205,0.0
-0.115,-0.205,0.0
-0.12,-0.205,0.0
-0.125,-0.2,0.0
-0.125,-0.195,0.0
-0.125,-0.195,0.0
-0.125,-0.205,0.0
-0.12,-0.21,0.0
-0.115,-0.2,0.0
-0.115,-0.18,0.0
-0.13,-0.145,0.0
-0.145,-0.11,0.0
-0.15,-0.065,0.0
-0.07,-0.055,0.0
0.14,-0.085,0.0
0.47,-0.13,0.0
0.945,-0.19,0.0
1.45,-0.31,0.0
1.975,-0.495,0.0
2.365,-0.78,0.0
2.64,-1.155,0.0
2.75,-1.53,0.0
2.745,-1.9,0.0
2.735,-2.105,0.0
2.725,-2.21,0.0
2.37,-2.245,0.0
1.85,-2.25,0.0
1.115,-1.895,0.0
0.305,-1.4,0.0
0.005,-0.95,0.0
-0.135,-0.515,0.0
-0.205,-0.305,0.0
-0.255,-0.145,0.0
-0.3,-0.08,0.0
-0.35,-0.025,0.0
-0.385,0.0,0.0
-0.42,0.02,0.0
-0.44,0.035,0.0
-0.465,0.055,0.0
-0.47,0.065,0.0
-0.475,0.075,0.0
-0.475,0.08,0.0
-0.475,0.085,0.0
-0.48,0.09,0.0
-0.485,0.095,0.0
-0.485,0.1,0.0
-0.48,0.105,0.0
-0.47,0.105,0.0
-0.465,0.105,0.0
-0.465,0.11,0.0
-0.46,0.115,0.0
-0.455,0.125,0.0
-0.455,0.135,0.0
-0.455,0.135,0.0
-0.45,0.135,0.0
-0.44,0.14,0.0
-0.435,0.145,0.0
-0.435,0.15,0.0
-0.435,0.16,0.0
-0.435,0.175,0.0
-0.435,0.185,0.0
-0.44,0.19,0.0
-0.445,0.195,0.0
-0.45,0.2,0.0
-0.46,0.21,0.0
-0.47,0.22,0.0
-0.475,0.24,0.0
-0.475,0.265,0.0
-0.485,0.285,0.0
-0.505,0.3,0.0
-0.53,0.31,0.0
-0.55,0.32,0.0
-0.57,0.34,0.0
-0.59,0.36,0.0
-0.62,0.375,0.0
-0.65,0.39,0.0
-0.675,0.4,0.0
-0.7,0.41,0.0
-0.72,0.41,0.0
-0.74,0.405,0.0
-0.755,0.405,0.0
-0.76,0.4,0.0
-0.74,0.39,0.0
-0.72,0.38,0.0
-0.68,0.35,0.0
-0.635,0.32,0.0
-0.575,0.28,0.0
-0.515,0.245,0.0
-0.455,0.205,0.0
-0.4,0.165,0.0
-0.345,0.13,0.0
-0.29,0.095,0.0
-0.245,0.055,0.0
-0.2,0.025,0.0
-0.165,-0.005,0.0
-0.14,-0.03,0.0
-0.13,-0.045,0.0
-0.12,-0.055,0.0
-0.115,-0.06,0.0
-0.115,-0.065,0.0
-0.115,-0.075,0.0
-0.115,-0.085,0.0
-0.115,-0.085,0.0
-0.115,-0.08,0.0
-0.115,-0.075,0.0
-0.115,-0.075,0.0
-0.12,-0.075,0.0
-0.115,-0.075,0.0
-0.105,-0.08,0.0
-0.095,-0.085,0.0
-0.085,-0.085,0.0
-0.085,-0.085,0.0
-0.085,-0.085,0.0
-0.075,-0.085,0.0
-0.065,-0.085,0.0
-0.055,-0.09,0.0
-0.045,-0.1,0.0
-0.04,-0.105,0.0
-0.035,-0.105,0.0
-0.025,-0.105,0.0
-0.015,-0.105,0.0
-0.015,-0.105,0.0
-0.01,-0.105,0.0
-0.005,-0.105,0.0
0.0,-0.105,0.0
0.0,-0.11,0.0
0.0,-0.11,0.0
-0.005,-0.105,0.0
-0.01,-0.105,0.0
-0.005,-0.11,0.0
-0.005,-0.115,0.0
-0.01,-0.12,0.0
-0.01,-0.125,0.0
0.0,-0.125,0.0
0.01,-0.12,0.0
0.03,-0.11,0.0
0.05,-0.095,0.0
0.065,-0.08,0.0
0.075,-0.07,0.0
0.075,-0.06,0.0
0.095,-0.04,0.0
0.155,-0.015,0.0
0.22,0.0,0.0
0.295,0.01,0.0
0.335,0.0,0.0
0.335,-0.015,0.0
0.365,-0.045,0.0
0.42,-0.08,0.0
0.42,-0.095,0.0
0.385,-0.095,0.0
0.33,-0.095,0.0
0.26,-0.1,0.0
0.21,-0.105,0.0
0.165,-0.105,0.0
0.11,-0.115,0.0
0.055,-0.13,0.0
0.01,-0.145,0.0
-0.025,-0.16,0.0
-0.04,-0.165,0.0
-0.05,-0.165,0.0
-0.06,-0.165,0.0
-0.07,-0.17,0.0
-0.085,-0.175,0.0
-0.105,-0.175,0.0
-0.11,-0.175,0.0
-0.115,-0.17,0.0
-0.125,-0.165,0.0
-0.135,-0.165,0.0
-0.135,-0.165,0.0
-0.135,-0.165,0.0
-0.14,-0.17,0.0
-0.14,-0.175,0.0
-0.13,-0.175,0.0
-0.12,-0.175,0.0
-0.115,-0.175,0.0
-0.115,-0.165,0.0
-0.125,-0.145,0.0
-0.145,-0.115,0.0
-0.18,-0.06,0.0
-0.15,-0.03,0.0
-0.005,-0.045,0.0
0.255,-0.08,0.0
0.685,-0.14,0.0
1.165,-0.245,0.0
1.7,-0.405,0.0
2.175,-0.66,0.0
2.59,-1.0,0.0
2.765,-1.395,0.0
2.755,-1.825,0.0
2.745,-2.055,1.0
2.73,-2.155,1.0
2.495,-2.2,1.0
2.145,-2.21,1.0
1.365,-1.865,1.0
0.405,-1.365,1.0
0.05,-0.93,1.0
-0.09,-0.51,1.0
-0.165,-0.29,1.0
-0.225,-0.12,1.0
-0.28,-0.055,1.0
-0.335,-0.01,1.0
-0.385,0.015,1.0
-0.43,0.04,1.0
-0.445,0.055,1.0
-0.46,0.07,1.0
-0.47,0.085,1.0
-0.475,0.095,1.0
-0.48,0.105,1.0
-0.485,0.115,1.0
-0.49,0.115,1.0
-0.49,0.115,1.0
-0.485,0.12,1.0
-0.485,0.125,1.0
-0.485,0.135,1.0
-0.485,0.145,1.0
-0.485,0.15,1.0
-0.485,0.155,1.0
-0.49,0.155,1.0
-0.49,0.155,1.0
-0.485,0.16,1.0
-0.485,0.165,1.0
-0.485,0.175,1.0
-0.48,0.185,1.0
-0.475,0.19,1.0
-0.475,0.195,1.0
-0.48,0.2,1.0
-0.485,0.21,1.0
-0.49,0.22,1.0
-0.495,0.23,1.0
-0.495,0.24,1.0
-0.5,0.25,1.0
-0.51,0.26,1.0
-0.525,0.27,1.0
-0.545,0.28,1.0
-0.565,0.3,1.0
-0.585,0.325,1.0
-0.62,0.345,1.0
-0.655,0.36,1.0
-0.685,0.38,1.0
-0.71,0.4,1.0
-0.745,0.42,1.0
-0.785,0.44,1.0
-0.815,0.445,1.0
-0.84,0.45,1.0
-0.865,0.455,1.0
-0.89,0.46,1.0
-0.9,0.465,1.0
-0.91,0.46,1.0
-0.9,0.445,1.0
-0.89,0.43,1.0
-0.85,0.405,1.0
-0.805,0.38,1.0
-0.755,0.345,1.0
-0.7,0.305,1.0
-0.62,0.26,1.0
-0.54,0.215,1.0
-0.47,0.165,1.0
-0.405,0.125,1.0
-0.335,0.095,1.0
-0.265,0.06,1.0
-0.205,0.025,1.0
-0.145,0.0,1.0
-0.095,-0.005,1.0
-0.03,0.0,1.0
0.055,0.025,1.0
0.14,0.045,1.0
0.22,0.055,1.0
0.275,0.065,1.0
0.31,0.065,1.0
0.36,0.06,1.0
0.425,0.055,1.0
0.43,0.055,1.0
0.395,0.055,1.0
0.35,0.055,1.0
0.3,0.06,1.0
0.25,0.04,1.0
0.195,0.005,1.0
0.135,-0.015,1.0
0.07,-0.03,1.0
0.015,-0.04,1.0
-0.035,-0.05,1.0
-0.06,-0.06,1.0
-0.08,-0.07,1.0
-0.09,-0.075,1.0
-0.1,-0.08,1.0
-0.105,-0.085,1.0
-0.11,-0.09,1.0
-0.115,-0.1,1.0
-0.125,-0.115,1.0
-0.13,-0.12,1.0
-0.13,-0.125,1.0
-0.125,-0.125,1.0
-0.125,-0.125,1.0
-0.13,-0.13,1.0
-0.135,-0.135,1.0
-0.14,-0.135,1.0
-0.14,-0.135,1.0
-0.135,-0.14,1.0
-0.135,-0.145,1.0
-0.14,-0.145,1.0
-0.14,-0.145,1.0
-0.13,-0.145,1.0
-0.125,-0.145,1.0
-0.13,-0.15,1.0
-0.14,-0.14,1.0
-0.17,-0.11,1.0
-0.19,-0.075,1.0
-0.21,-0.04,1.0
-0.095,-0.03,1.0
0.17,-0.055,1.0
0.575,-0.095,1.0
1.11,-0.155,1.0
1.65,-0.29,1.0
2.19,-0.48,1.0
2.51,-0.795,1.0
2.69,-1.195,1.0
2.745,-1.57,1.0
2.735,-1.935,1.0
2.735,-2.09,0.0
2.735,-2.155,0.0
1.965,-2.09,0.0
0.94,-1.985,0.0
0.355,-1.51,0.0
-0.11,-0.94,0.0
-0.215,-0.585,0.0
-0.26,-0.265,0.0
-0.285,-0.155,0.0
-0.31,-0.07,0.0
-0.355,-0.035,0.0
-0.4,-0.005,0.0
-0.43,0.015,0.0
-0.455,0.035,0.0
-0.465,0.05,0.0
-0.475,0.065,0.0
-0.485,0.075,0.0
-0.495,0.085,0.0
-0.495,0.085,0.0
-0.495,0.085,0.0
-0.495,0.09,0.0
-0.495,0.095,0.0
-0.495,0.1,0.0
-0.495,0.105,0.0
-0.495,0.11,0.0
-0.49,0.115,0.0
-0.485,0.12,0.0
-0.485,0.125,0.0
-0.485,0.125,0.0
-0.48,0.125,0.0
-0.475,0.125,0.0
-0.475,0.125,0.0
-0.475,0.135,0.0
-0.47,0.15,0.0
-0.465,0.16,0.0
-0.46,0.17,0.0
-0.455,0.18,0.0
-0.455,0.19,0.0
-0.46,0.2,0.0
-0.47,0.21,0.0
-0.49,0.22,0.0
-0.495,0.235,0.0
-0.5,0.25,0.0
-0.52,0.265,0.0
-0.54,0.28,0.0
-0.555,0.3,0.0
-0.57,0.32,0.0
-0.59,0.325,0.0
-0.61,0.33,0.0
-0.63,0.34,0.0
-0.65,0.35,0.0
-0.665,0.36,0.0
-0.68,0.37,0.0
-0.685,0.37,0.0
-0.69,0.36,0.0
-0.685,0.35,0.0
-0.68,0.34,0.0
-0.645,0.32,0.0
-0.605,0.3,0.0
-0.555,0.28,0.0
-0.505,0.26,0.0
-0.455,0.225,0.0
-0.405,0.195,0.0
-0.365,0.155,0.0
-0.325,0.115,0.0
-0.29,0.09,0.0
-0.255,0.065,0.0
-0.23,0.04,0.0
-0.205,0.02,0.0
-0.185,0.01,0.0
-0.17,0.0,0.0
-0.165,-0.015,0.0
-0.16,-0.025,0.0
-0.15,-0.035,0.0
-0.145,-0.045,0.0
-0.145,-0.045,0.0
-0.14,-0.045,0.0
-0.135,-0.045,0.0
-0.13,-0.05,0.0
-0.125,-0.06,0.0
-0.12,-0.065,0.0
-0.115,-0.065,0.0
-0.11,-0.065,0.0
-0.105,-0.065,0.0
-0.1,-0.065,0.0
-0.095,-0.07,0.0
-0.095,-0.075,0.0
-0.095,-0.08,0.0
-0.09,-0.08,0.0
-0.085,-0.075,0.0
-0.085,-0.075,0.0
-0.09,-0.08,0.0
-0.095,-0.085,0.0
-0.095,-0.085,0.0
-0.095,-0.085,0.0
-0.095,-0.085,0.0
-0.095,-0.085,0.0
-0.095,-0.085,0.0
-0.095,-0.09,0.0
-0.095,-0.095,0.0
-0.1,-0.095,0.0
-0.105,-0.095,0.0
-0.105,-0.1,0.0
-0.105,-0.1,0.0
-0.105,-0.095,0.0
-0.105,-0.095,0.0
-0.105,-0.095,0.0
-0.105,-0.095,0.0
-0.11,-0.095,0.0
-0.115,-0.095,0.0
-0.12,-0.1,0.0
-0.12,-0.1,0.0
-0.115,-0.095,0.0
-0.115,-0.095,0.0
-0.115,-0.1,0.0
-0.115,-0.1,0.0
-0.12,-0.095,0.0
-0.125,-0.095,0.0
-0.13,-0.1,0.0
-0.125,-0.105,0.0
-0.115,-0.105,0.0
-0.12,-0.105,0.0
-0.13,-0.105,0.0
-0.125,-0.1,0.0
-0.115,-0.095,0.0
-0.115,-0.095,0.0
-0.12,-0.1,0.0
-0.115,-0.105,0.0
-0.105,-0.105,0.0
-0.08,-0.095,0.0
-0.045,-0.085,0.0
-0.03,-0.07,0.0
-0.015,-0.055,0.0
-0.015,-0.04,0.0
-0.02,-0.025,0.0
0.025,-0.01,0.0
0.08,0.0,0.0
0.15,0.02,0.0
0.215,0.03,0.0
0.235,0.01,0.0
0.255,-0.005,0.0
0.315,-0.035,0.0
0.36,-0.065,0.0
0.32,-0.07,0.0
0.285,-0.075,0.0
0.225,-0.08,0.0
0.17,-0.085,0.0
0.12,-0.09,0.0
0.07,-0.095,0.0
0.02,-0.095,0.0
-0.025,-0.095,0.0
-0.065,-0.105,0.0
-0.1,-0.115,0.0
-0.115,-0.125,0.0
-0.125,-0.135,0.0
-0.13,-0.135,0.0
-0.135,-0.135,0.0
-0.145,-0.14,0.0
-0.155,-0.145,0.0
-0.155,-0.145,0.0
-0.155,-0.145,0.0
-0.16,-0.145,0.0
-0.165,-0.14,0.0
-0.17,-0.135,0.0
-0.17,-0.135,0.0
-0.165,-0.135,0.0
-0.16,-0.135,0.0
-0.155,-0.14,0.0
-0.155,-0.135,0.0
-0.16,-0.125,0.0
-0.185,-0.085,0.0
-0.215,-0.03,0.0
-0.19,-0.015,0.0
-0.15,-0.005,0.0
0.155,-0.035,0.0
0.495,-0.07,0.0
1.025,-0.205,0.0
1.565,-0.35,0.0
2.09,-0.625,0.0
2.605,-0.91,0.0
2.675,-1.32,0.0
2.74,-1.715,0.0
2.735,-1.93,0.0
2.735,-2.13,0.0
2.745,-2.175,0.0
2.6,-2.185,0.0
1.63,-2.0,0.0
0.755,-1.74,0.0
0.26,-1.2,0.0
-0.125,-0.715,0.0
-0.205,-0.4,0.0
-0.275,-0.155,0.0
-0.315,-0.055,0.0
-0.36,0.015,0.0
-0.42,0.045,0.0
-0.465,0.075,0.0
-0.495,0.1,0.0
-0.515,0.12,0.0
-0.525,0.135,0.0
-0.535,0.145,0.0
-0.54,0.16,0.0
-0.545,0.165,0.0
-0.545,0.17,0.0
-0.545,0.175,0.0
-0.55,0.18,0.0
-0.555,0.185,0.0
-0.555,0.185,0.0
-0.545,0.19,0.0
-0.535,0.2,0.0
-0.535,0.21,0.0
-0.54,0.22,0.0
-0.55,0.225,0.0
-0.56,0.225,0.0
-0.55,0.23,0.0
-0.535,0.24,0.0
-0.535,0.245,0.0
-0.54,0.25,0.0
-0.54,0.255,0.0
-0.535,0.26,0.0
-0.54,0.265,0.0
-0.555,0.275,0.0
-0.555,0.285,0.0
-0.555,0.295,0.0
-0.56,0.31,0.0
-0.565,0.325,0.0
-0.58,0.335,0.0
-0.595,0.345,0.0
-0.61,0.36,0.0
-0.625,0.375,0.0
-0.645,0.395,0.0
-0.67,0.42,0.0
-0.7,0.445,0.0
-0.73,0.465,0.0
-0.755,0.48,0.0
-0.785,0.495,0.0
-0.82,0.505,0.0
-0.85,0.515,0.0
-0.87,0.525,0.0
-0.89,0.535,0.0
-0.905,0.545,0.0
-0.91,0.55,0.0
-0.905,0.535,0.0
-0.89,0.52,0.0
-0.87,0.495,0.0
-0.84,0.465,0.0
-0.805,0.435,0.0
-0.755,0.405,0.0
-0.695,0.375,0.0
-0.63,0.33,0.0
-0.56,0.285,0.0
-0.5,0.245,0.0
-0.44,0.205,0.0
-0.385,0.16,0.0
-0.335,0.12,0.0
-0.28,0.085,0.0
-0.23,0.05,0.0
-0.19,0.025,0.0
-0.155,0.005,0.0
-0.135,-0.01,0.0
-0.115,-0.03,0.0
-0.1,-0.035,0.0
-0.085,-0.04,0.0
-0.075,-0.05,0.0
-0.07,-0.055,0.0
-0.065,-0.06,0.0
-0.065,-0.065,0.0
-0.065,-0.07,0.0
