value_1,value_2,anomaly
-1.115,-0.295,0.0
-1.125,-0.265,0.0
-1.09,-0.265,0.0
-1.09,-0.25,0.0
-1.06,-0.205,0.0
-1.035,-0.16,0.0
-0.995,-0.13,0.0
-0.96,-0.17,0.0
-0.93,-0.205,0.0
-0.93,-0.245,0.0
-0.935,-0.275,0.0
-0.915,-0.305,0.0
-0.915,-0.32,0.0
-0.91,-0.32,0.0
-0.895,-0.35,0.0
-0.89,-0.37,0.0
-0.895,-0.365,0.0
-0.925,-0.38,0.0
-0.975,-0.36,0.0
-1.015,-0.34,0.0
-1.035,-0.35,0.0
-1.05,-0.335,0.0
-1.075,-0.325,0.0
-1.105,-0.315,0.0
-1.115,-0.34,0.0
-1.14,-0.375,0.0
-1.155,-0.39,0.0
-1.165,-0.405,0.0
-1.19,-0.39,0.0
-1.205,-0.345,0.0
-1.205,-0.325,0.0
-1.19,-0.31,0.0
-1.17,-0.365,0.0
-1.155,-0.375,0.0
-1.14,-0.405,0.0
-1.145,-0.42,0.0
-1.16,-0.435,0.0
-1.2,-0.435,0.0
-1.215,-0.39,0.0
-1.21,-0.395,0.0
-1.225,-0.345,0.0
-1.22,-0.335,0.0
-1.22,-0.33,0.0
-1.28,-0.345,0.0
-1.285,-0.34,0.0
-1.32,-0.33,0.0
-1.33,-0.31,0.0
-1.355,-0.295,0.0
-1.34,-0.26,0.0
-1.355,-0.265,0.0
-1.38,-0.23,0.0
-1.47,-0.14,0.0
-1.62,-0.07,0.0
-1.74,0.05,0.0
-1.83,0.045,0.0
-1.82,-0.105,0.0
-1.72,-0.405,0.0
-1.53,-0.72,0.0
-1.315,-1.025,0.0
-1.1,-1.345,0.0
-0.925,-1.62,0.0
-0.775,-1.87,0.0
-0.63,-2.095,0.0
-0.58,-2.28,0.0
-0.665,-2.26,0.0
-0.855,-1.985,0.0
-1.025,-1.625,0.0
-1.14,-1.355,0.0
-1.16,-1.115,0.0
-1.155,-0.96,0.0
-1.155,-0.805,0.0
-1.185,-0.685,0.0
-1.185,-0.605,0.0
-1.215,-0.525,0.0
-1.185,-0.46,0.0
-1.17,-0.425,0.0
-1.16,-0.41,0.0
-1.17,-0.39,0.0
-1.17,-0.36,0.0
-1.155,-0.33,0.0
-1.14,-0.335,0.0
-1.17,-0.32,0.0
-1.17,-0.32,0.0
-1.155,-0.32,0.0
-1.15,-0.3,0.0
-1.16,-0.295,0.0
-1.14,-0.28,0.0
-1.12,-0.255,0.0
-1.115,-0.25,0.0
-1.105,-0.26,0.0
-1.125,-0.235,0.0
-1.11,-0.215,0.0
-1.105,-0.195,0.0
-1.135,-0.19,0.0
-1.135,-0.165,0.0
-1.11,-0.16,0.0
-1.105,-0.15,0.0
-1.11,-0.135,0.0
-1.13,-0.12,0.0
-1.11,-0.13,0.0
-1.105,-0.11,0.0
-1.11,-0.07,0.0
-1.1,-0.04,0.0
-1.08,-0.06,0.0
-1.055,-0.04,0.0
-1.06,-0.015,0.0
-1.02,0.005,0.0
-1.025,0.005,0.0
-1.05,0.015,0.0
-1.06,0.03,0.0
-1.055,-0.015,0.0
-1.04,0.005,0.0
-1.015,0.01,0.0
-1.02,0.0,0.0
-1.045,0.035,0.0
-1.065,-0.005,0.0
-1.055,0.0,0.0
-1.05,0.005,0.0
-1.035,-0.005,0.0
-1.015,-0.055,0.0
-1.01,-0.115,0.0
-0.98,-0.14,0.0
-0.97,-0.155,0.0
-0.985,-0.15,0.0
-1.035,-0.16,0.0
-1.11,-0.15,0.0
-1.155,-0.18,0.0
-1.16,-0.16,0.0
-1.135,-0.175,0.0
-1.1,-0.23,0.0
-1.055,-0.27,0.0
-1.05,-0.33,0.0
-1.08,-0.365,0.0
-1.08,-0.385,0.0
-1.095,-0.375,0.0
-1.095,-0.385,0.0
-1.1,-0.355,0.0
-1.115,-0.32,0.0
-1.14,-0.3,0.0
-1.16,-0.29,0.0
-1.15,-0.29,0.0
-1.16,-0.275,0.0
-1.11,-0.275,0.0
-1.06,-0.25,0.0
-1.035,-0.21,0.0
-1.02,-0.23,0.0
-1.015,-0.27,0.0
-1.025,-0.245,0.0
-0.995,-0.18,0.0
-0.975,-0.13,0.0
-0.94,-0.105,0.0
-0.94,-0.08,0.0
-0.93,-0.14,0.0
-0.91,-0.14,0.0
-0.895,-0.16,0.0
-0.895,-0.16,0.0
-0.88,-0.195,0.0
-0.89,-0.19,0.0
-0.885,-0.235,0.0
-0.91,-0.23,0.0
-0.9,-0.23,0.0
-0.98,-0.205,0.0
-0.97,-0.2,0.0
-0.95,-0.21,0.0
-0.99,-0.195,0.0
-1.03,-0.175,0.0
-1.085,-0.205,0.0
-1.145,-0.23,0.0
-1.2,-0.26,0.0
-1.2,-0.28,0.0
-1.205,-0.235,0.0
-1.185,-0.205,0.0
-1.18,-0.19,0.0
-1.155,-0.22,0.0
-1.15,-0.265,0.0
-1.135,-0.305,0.0
-1.165,-0.305,0.0
-1.18,-0.285,0.0
-1.16,-0.27,0.0
-1.16,-0.235,0.0
-1.165,-0.205,0.0
-1.14,-0.22,0.0
-1.115,-0.24,0.0
-1.095,-0.275,0.0
-1.14,-0.285,0.0
-1.205,-0.255,0.0
-1.275,-0.21,0.0
-1.335,-0.2,0.0
-1.375,-0.23,0.0
-1.4,-0.235,0.0
-1.39,-0.22,0.0
-1.405,-0.205,0.0
-1.415,-0.185,0.0
-1.435,-0.14,0.0
-1.53,-0.115,0.0
-1.62,-0.025,0.0
-1.725,0.11,0.0
-1.795,0.13,0.0
-1.83,-0.02,0.0
-1.74,-0.295,0.0
-1.55,-0.64,0.0
-1.32,-0.965,0.0
-1.075,-1.295,0.0
-0.84,-1.63,0.0
-0.67,-1.92,0.0
-0.5,-2.17,0.0
-0.4,-2.37,0.0
-0.435,-2.38,0.0
-0.635,-2.185,0.0
-0.87,-1.805,0.0
-1.035,-1.475,0.0
-1.12,-1.155,0.0
-1.12,-0.925,0.0
-1.125,-0.78,0.0
-1.135,-0.65,0.0
-1.12,-0.575,0.0
-1.13,-0.505,0.0
-1.145,-0.44,0.0
-1.135,-0.385,0.0
-1.125,-0.38,0.0
-1.115,-0.35,0.0
-1.13,-0.295,0.0
-1.12,-0.29,0.0
-1.14,-0.29,0.0
-1.145,-0.26,0.0
-1.13,-0.24,0.0
-1.14,-0.24,0.0
-1.135,-0.21,0.0
-1.13,-0.225,0.0
-1.14,-0.215,0.0
-1.115,-0.21,0.0
-1.14,-0.18,0.0
-1.17,-0.17,0.0
-1.14,-0.13,0.0
-1.135,-0.13,0.0
-1.14,-0.1,0.0
-1.1,-0.11,0.0
-1.1,-0.085,0.0
-1.09,-0.09,0.0
-1.075,-0.07,0.0
-1.06,-0.035,0.0
-1.05,-0.005,0.0
-1.035,-0.005,0.0
-1.005,-0.025,0.0
-1.0,-0.02,0.0
-1.0,-0.005,0.0
-0.97,0.035,0.0
-0.95,0.07,0.0
-0.955,0.07,0.0
-0.965,0.105,0.0
-1.0,0.115,0.0
-1.02,0.095,0.0
-1.06,0.085,0.0
-1.045,0.07,0.0
-1.035,0.085,0.0
-1.04,0.08,0.0
-1.05,0.055,0.0
-1.045,0.045,0.0
-1.05,0.08,0.0
-1.025,0.115,0.0
-1.015,0.095,0.0
-0.995,0.055,0.0
-1.025,0.01,0.0
-1.03,0.0,0.0
-1.03,-0.03,0.0
-1.03,-0.085,0.0
-1.05,-0.115,0.0
-1.035,-0.145,0.0
-1.045,-0.135,0.0
-1.03,-0.155,0.0
-1.035,-0.17,0.0
-1.045,-0.225,0.0
-1.07,-0.24,0.0
-1.06,-0.28,1.0
-1.07,-0.285,1.0
-1.075,-0.265,1.0
-1.055,-0.275,1.0
-1.05,-0.265,1.0
-1.075,-0.28,1.0
-1.075,-0.28,1.0
-1.055,-0.29,1.0
-1.055,-0.31,1.0
-1.04,-0.28,1.0
-1.025,-0.285,1.0
-1.015,-0.29,1.0
-1.015,-0.28,1.0
-1.02,-0.28,1.0
-1.04,-0.265,1.0
-1.01,-0.22,1.0
-1.01,-0.195,1.0
-1.0,-0.18,1.0
-0.955,-0.14,1.0
-0.96,-0.115,1.0
-0.92,-0.11,1.0
-0.9,-0.1,1.0
-0.94,-0.105,1.0
-0.965,-0.125,1.0
-1.025,-0.135,1.0
-1.055,-0.17,1.0
-1.075,-0.19,1.0
-1.1,-0.185,1.0
-1.12,-0.125,1.0
-1.1,-0.065,1.0
-1.12,-0.03,1.0
-1.17,-0.025,1.0
-1.245,-0.065,1.0
-1.35,-0.07,1.0
-1.425,-0.095,1.0
-1.565,-0.125,1.0
-1.805,-0.16,1.0
-2.165,-0.195,1.0
-2.43,-0.14,1.0
-2.565,-0.06,1.0
-2.61,0.065,1.0
-2.66,0.2,1.0
-2.72,0.32,1.0
-2.775,0.445,1.0
-2.8,0.585,1.0
-2.765,0.73,1.0
-2.735,0.885,1.0
-2.65,1.02,1.0
-2.52,1.215,1.0
-2.4,1.435,1.0
-2.23,1.65,1.0
-2.05,1.785,1.0
-1.92,1.85,1.0
-1.82,1.795,1.0
-1.685,1.64,1.0
-1.505,1.39,1.0
-1.305,1.025,1.0
-1.135,0.645,1.0
-0.985,0.26,1.0
-0.905,-0.155,1.0
-0.855,-0.485,1.0
-0.835,-0.665,1.0
-0.79,-0.755,1.0
-0.74,-0.85,1.0
-0.715,-0.955,1.0
-0.665,-1.03,1.0
-0.685,-1.09,1.0
-0.715,-1.1,1.0
-0.725,-1.1,1.0
-0.735,-1.1,1.0
-0.745,-1.095,1.0
-0.73,-1.085,1.0
-0.71,-1.11,1.0
-0.65,-1.115,1.0
-0.61,-1.115,1.0
-0.56,-1.17,1.0
-0.535,-1.23,1.0
-0.5,-1.295,1.0
-0.455,-1.32,1.0
-0.445,-1.35,1.0
-0.41,-1.37,1.0
-0.415,-1.385,1.0
-0.385,-1.4,1.0
-0.385,-1.42,1.0
-0.375,-1.445,1.0
-0.375,-1.465,1.0
-0.365,-1.495,1.0
-0.34,-1.49,1.0
-0.36,-1.465,1.0
-0.385,-1.465,1.0
-0.385,-1.47,1.0
-0.41,-1.49,1.0
-0.435,-1.47,1.0
-0.46,-1.455,1.0
-0.495,-1.435,1.0
-0.53,-1.405,1.0
-0.56,-1.38,1.0
-0.585,-1.345,1.0
-0.635,-1.295,1.0
-0.69,-1.265,1.0
-0.735,-1.24,1.0
-0.765,-1.175,1.0
-0.78,-1.135,1.0
-0.82,-1.115,1.0
-0.87,-1.07,1.0
-0.9,-1.01,1.0
-0.935,-0.96,1.0
-0.94,-0.915,1.0
-0.97,-0.87,1.0
-0.975,-0.83,1.0
-1.0,-0.815,1.0
-1.015,-0.765,1.0
-1.03,-0.71,1.0
-1.035,-0.685,1.0
-1.05,-0.64,1.0
-1.04,-0.615,1.0
-1.055,-0.565,1.0
-1.025,-0.535,1.0
-1.025,-0.495,1.0
-1.015,-0.505,1.0
-1.035,-0.535,1.0
-1.03,-0.535,1.0
-1.03,-0.545,1.0
-1.05,-0.54,1.0
-1.045,-0.505,1.0
-1.045,-0.465,1.0
-1.04,-0.5,1.0
-1.035,-0.48,1.0
-1.05,-0.49,1.0
-1.065,-0.49,1.0
-1.04,-0.485,1.0
-1.03,-0.475,1.0
-1.01,-0.495,1.0
-1.005,-0.505,1.0
-1.05,-0.51,1.0
-1.07,-0.52,1.0
-1.07,-0.515,1.0
-1.06,-0.47,1.0
-1.045,-0.44,1.0
-1.055,-0.41,1.0
-1.06,-0.415,1.0
-1.085,-0.435,1.0
-1.08,-0.44,1.0
-1.04,-0.445,1.0
-0.965,-0.415,1.0
-0.985,-0.365,1.0
-1.06,-0.395,1.0
-1.105,-0.465,1.0
-1.135,-0.49,1.0
-1.14,-0.49,1.0
-1.13,-0.47,1.0
-1.135,-0.48,1.0
-1.125,-0.485,1.0
-1.125,-0.48,1.0
-1.1,-0.45,1.0
-1.09,-0.42,1.0
-1.07,-0.41,1.0
-1.06,-0.375,1.0
-1.07,-0.365,1.0
-1.04,-0.325,0.0
-1.015,-0.305,0.0
-0.985,-0.25,0.0
-0.925,-0.205,0.0
-0.92,-0.205,0.0
-0.91,-0.185,0.0
-0.9,-0.215,0.0
-0.93,-0.235,0.0
-0.945,-0.295,0.0
-0.945,-0.285,0.0
-0.95,-0.3,0.0
-0.975,-0.325,0.0
-0.97,-0.335,0.0
-0.99,-0.335,0.0
-1.0,-0.34,0.0
-1.02,-0.33,0.0
-1.05,-0.305,0.0
-1.08,-0.31,0.0
-1.1,-0.315,0.0
-1.12,-0.35,0.0
-1.145,-0.37,0.0
-1.16,-0.375,0.0
-1.18,-0.385,0.0
-1.175,-0.38,0.0
-1.2,-0.365,0.0
-1.195,-0.36,0.0
-1.2,-0.35,0.0
-1.205,-0.365,0.0
-1.205,-0.36,0.0
-1.21,-0.37,0.0
-1.21,-0.365,0.0
-1.215,-0.37,0.0
-1.225,-0.37,0.0
-1.22,-0.36,0.0
-1.23,-0.375,0.0
-1.26,-0.38,0.0
-1.255,-0.365,0.0
-1.245,-0.33,0.0
-1.255,-0.345,0.0
-1.285,-0.34,0.0
-1.31,-0.345,0.0
-1.345,-0.34,0.0
-1.355,-0.325,0.0
-1.345,-0.295,0.0
-1.335,-0.275,0.0
-1.295,-0.27,0.0
-1.355,-0.275,0.0
-1.465,-0.19,0.0
-1.62,-0.09,0.0
-1.78,0.015,0.0
-1.91,-0.005,0.0
-1.945,-0.155,0.0
-1.855,-0.42,0.0
-1.68,-0.74,0.0
-1.525,-1.075,0.0
-1.34,-1.385,0.0
-1.205,-1.7,0.0
-1.05,-1.95,0.0
-0.935,-2.145,0.0
-0.865,-2.255,0.0
-0.895,-2.22,0.0
-1.025,-1.955,0.0
-1.12,-1.545,0.0
-1.175,-1.22,0.0
-1.16,-0.99,0.0
-1.12,-0.825,0.0
-1.095,-0.755,0.0
-1.105,-0.735,0.0
-1.105,-0.695,0.0
-1.14,-0.59,0.0
-1.175,-0.49,0.0
-1.205,-0.405,0.0
-1.21,-0.385,0.0
-1.23,-0.375,0.0
-1.215,-0.4,0.0
-1.19,-0.43,0.0
-1.175,-0.425,0.0
-1.155,-0.39,0.0
-1.145,-0.38,0.0
-1.11,-0.4,0.0
-1.095,-0.4,0.0
-1.11,-0.405,0.0
-1.085,-0.37,0.0
-1.1,-0.34,0.0
-1.08,-0.315,0.0
-1.075,-0.315,0.0
-1.09,-0.3,0.0
-1.12,-0.26,0.0
-1.105,-0.23,0.0
-1.115,-0.2,0.0
-1.1,-0.185,0.0
-1.105,-0.18,0.0
-1.09,-0.145,0.0
-1.09,-0.15,0.0
-1.075,-0.11,0.0
-1.06,-0.105,0.0
-1.075,-0.06,0.0
-1.07,-0.075,0.0
-1.045,-0.05,0.0
-1.07,-0.055,0.0
-1.085,-0.025,0.0
-1.06,-0.02,0.0
-1.055,0.02,0.0
-1.04,0.015,0.0
-1.055,0.02,0.0
-1.045,0.005,0.0
-1.07,0.015,0.0
-1.05,0.015,0.0
-1.03,0.0,0.0
-1.04,0.015,0.0
-1.03,0.05,0.0
-1.025,0.04,0.0
-1.035,0.025,0.0
-1.015,0.02,0.0
-1.02,0.025,0.0
-1.005,0.03,0.0
-1.035,0.015,0.0
-1.035,0.01,0.0
-1.005,-0.035,0.0
-1.025,-0.04,0.0
-1.02,-0.045,0.0
-1.01,-0.075,0.0
-1.01,-0.095,0.0
-1.01,-0.135,0.0
-1.015,-0.135,0.0
-0.995,-0.16,0.0
-0.995,-0.205,0.0
-0.965,-0.24,0.0
-0.96,-0.29,0.0
-0.975,-0.29,0.0
-1.025,-0.315,0.0
-1.025,-0.345,0.0
-1.01,-0.345,0.0
-1.015,-0.36,0.0
-1.0,-0.365,0.0
-1.005,-0.38,0.0
-1.03,-0.35,0.0
-1.035,-0.355,0.0
-1.025,-0.36,0.0
-1.04,-0.35,0.0
-1.05,-0.32,0.0
-1.02,-0.305,0.0
-1.025,-0.25,0.0
-1.01,-0.245,0.0
-0.995,-0.205,0.0
-0.965,-0.2,0.0
-0.95,-0.175,0.0
-0.93,-0.155,0.0
-0.91,-0.11,0.0
-0.875,-0.12,0.0
-0.875,-0.13,0.0
-0.865,-0.22,0.0
-0.82,-0.29,0.0
-0.785,-0.275,0.0
-0.8,-0.255,0.0
-0.825,-0.295,0.0
-0.86,-0.335,0.0
-0.9,-0.385,0.0
-0.94,-0.385,0.0
-0.95,-0.365,0.0
-0.945,-0.335,0.0
-0.95,-0.315,0.0
-0.95,-0.33,0.0
-0.99,-0.32,0.0
-1.04,-0.31,0.0
-1.05,-0.285,0.0
-1.055,-0.305,0.0
-1.08,-0.3,0.0
-1.125,-0.315,0.0
-1.17,-0.32,0.0
-1.175,-0.3,0.0
-1.2,-0.305,0.0
-1.2,-0.325,0.0
-1.205,-0.35,0.0
-1.16,-0.38,0.0
-1.15,-0.345,0.0
-1.165,-0.37,0.0
-1.145,-0.36,0.0
-1.14,-0.34,0.0
-1.16,-0.365,0.0
-1.145,-0.355,0.0
-1.14,-0.38,0.0
-1.175,-0.355,0.0
-1.19,-0.355,0.0
-1.21,-0.355,0.0
-1.26,-0.35,0.0
-1.3,-0.31,0.0
-1.305,-0.31,0.0
-1.28,-0.285,0.0
-1.335,-0.28,0.0
-1.37,-0.255,0.0
-1.405,-0.265,0.0
-1.44,-0.23,0.0
-1.575,-0.12,0.0
-1.685,-0.045,0.0
-1.775,-0.005,0.0
-1.785,-0.12,0.0
-1.69,-0.355,0.0
-1.495,-0.7,0.0
-1.28,-1.03,0.0
-1.095,-1.365,0.0
-0.885,-1.7,0.0
-0.71,-1.955,0.0
-0.565,-2.18,0.0
-0.54,-2.3,0.0
-0.645,-2.27,0.0
-0.825,-2.05,0.0
-0.98,-1.73,0.0
-1.06,-1.41,0.0
-1.075,-1.12,0.0
-1.095,-0.95,0.0
-1.115,-0.84,0.0
-1.1,-0.775,0.0
-1.125,-0.72,0.0
-1.125,-0.64,0.0
-1.1,-0.585,0.0
-1.11,-0.525,0.0
-1.09,-0.51,0.0
-1.08,-0.485,0.0
-1.095,-0.43,0.0
-1.095,-0.435,0.0
-1.095,-0.425,0.0
-1.11,-0.42,0.0
-1.16,-0.4,0.0
-1.175,-0.36,0.0
-1.165,-0.35,0.0
-1.15,-0.34,0.0
-1.14,-0.295,0.0
-1.125,-0.315,0.0
-1.11,-0.34,0.0
-1.09,-0.37,0.0
-1.06,-0.36,0.0
-1.055,-0.305,0.0
-1.02,-0.27,0.0
-1.015,-0.275,0.0
-1.0,-0.255,0.0
-1.02,-0.275,0.0
-1.04,-0.265,0.0
-1.05,-0.255,0.0
-1.06,-0.22,0.0
-1.095,-0.205,0.0
-1.095,-0.145,0.0
-1.085,-0.085,0.0
-1.08,-0.055,0.0
-1.075,-0.04,0.0
-1.04,-0.045,0.0
-1.035,-0.025,0.0
-1.03,-0.02,0.0
-1.02,-0.03,0.0
-1.02,-0.025,0.0
-1.02,-0.01,0.0
-1.025,-0.04,0.0
-1.015,-0.05,0.0
-0.985,-0.045,0.0
-0.995,-0.045,0.0
-0.98,-0.08,0.0
-0.975,-0.065,0.0
-0.97,-0.065,0.0
-0.98,-0.07,0.0
-1.0,-0.075,0.0
-0.985,-0.095,0.0
-0.975,-0.105,0.0
-0.985,-0.155,0.0
-0.99,-0.16,0.0
-1.02,-0.165,0.0
-1.015,-0.17,0.0
-1.02,-0.195,0.0
-1.045,-0.205,0.0
-1.05,-0.24,0.0
-1.065,-0.25,0.0
-1.045,-0.255,0.0
-1.08,-0.28,0.0
-1.05,-0.29,0.0
-1.07,-0.315,0.0
-1.06,-0.32,0.0
-1.055,-0.335,0.0
-1.04,-0.32,0.0
-1.08,-0.335,0.0
-1.07,-0.345,0.0
-1.075,-0.32,0.0
-1.07,-0.305,0.0
-1.055,-0.31,0.0
-1.06,-0.325,0.0
-1.055,-0.32,0.0
-1.05,-0.295,0.0
-1.025,-0.3,0.0
-0.99,-0.285,0.0
-0.97,-0.24,0.0
-0.965,-0.185,0.0
-0.96,-0.155,0.0
-0.915,-0.16,0.0
-0.86,-0.16,0.0
-0.86,-0.14,0.0
-0.845,-0.13,0.0
-0.86,-0.15,0.0
-0.86,-0.2,0.0
-0.865,-0.28,0.0
-0.875,-0.295,0.0
-0.84,-0.35,0.0
-0.86,-0.375,0.0
-0.895,-0.355,0.0
-0.94,-0.345,0.0
-0.975,-0.33,0.0
-0.99,-0.325,0.0
-1.015,-0.32,0.0
-1.015,-0.345,0.0
-1.015,-0.335,0.0
-1.035,-0.35,0.0
-1.065,-0.36,0.0
-1.105,-0.345,0.0
-1.09,-0.335,0.0
-1.12,-0.345,0.0
-1.1,-0.34,0.0
-1.125,-0.33,0.0
-1.13,-0.34,0.0
-1.11,-0.34,0.0
-1.11,-0.35,0.0
-1.1,-0.335,0.0
-1.115,-0.35,0.0
-1.14,-0.36,0.0
-1.135,-0.36,0.0
-1.12,-0.34,0.0
-1.09,-0.31,0.0
-1.08,-0.275,0.0
-1.075,-0.32,0.0
-1.08,-0.425,0.0
-1.135,-0.47,0.0
-1.21,-0.44,0.0
-1.255,-0.39,0.0
-1.305,-0.345,0.0
-1.315,-0.29,0.0
-1.315,-0.29,0.0
-1.32,-0.285,0.0
-1.325,-0.24,0.0
-1.34,-0.23,0.0
-1.41,-0.19,0.0
-1.55,-0.105,0.0
-1.695,-0.02,0.0
-1.785,0.01,0.0
-1.8,-0.125,0.0
-1.715,-0.445,0.0
-1.52,-0.79,0.0
-1.3,-1.1,0.0
-1.035,-1.435,0.0
-0.83,-1.79,0.0
-0.655,-2.1,0.0
-0.49,-2.405,0.0
-0.455,-2.58,0.0
-0.525,-2.585,0.0
-0.725,-2.31,0.0
-0.89,-1.875,0.0
-1.065,-1.465,0.0
-1.105,-1.195,0.0
-1.15,-1.025,0.0
-1.15,-0.92,0.0
-1.135,-0.785,0.0
-1.135,-0.63,0.0
-1.115,-0.54,0.0
-1.11,-0.505,0.0
-1.085,-0.515,0.0
-1.075,-0.51,0.0
-1.04,-0.46,0.0
-1.05,-0.415,0.0
-1.09,-0.375,0.0
-1.09,-0.335,0.0
-1.08,-0.335,0.0
-1.075,-0.35,0.0
-1.105,-0.33,0.0
-1.11,-0.305,0.0
-1.13,-0.305,0.0
-1.135,-0.31,0.0
-1.14,-0.29,0.0
-1.13,-0.3,0.0
-1.12,-0.285,0.0
-1.1,-0.25,0.0
-1.095,-0.21,0.0
-1.09,-0.23,0.0
-1.09,-0.22,0.0
-1.07,-0.205,0.0
-1.045,-0.19,0.0
-1.045,-0.16,0.0
-1.045,-0.17,0.0
-1.035,-0.175,0.0
-1.055,-0.15,0.0
-1.03,-0.135,0.0
-1.005,-0.13,0.0
-1.0,-0.09,0.0
-1.01,-0.075,0.0
-1.045,-0.055,0.0
-1.06,-0.03,0.0
-1.05,-0.045,0.0
-1.01,-0.045,0.0
-0.985,-0.045,0.0
-0.98,-0.035,0.0
-0.995,-0.04,0.0
-0.98,-0.065,0.0
-1.01,-0.07,0.0
-1.0,-0.04,0.0
-0.99,-0.075,0.0
-0.97,-0.085,0.0
-0.98,-0.1,0.0
-0.955,-0.125,0.0
-0.945,-0.145,0.0
-0.935,-0.145,0.0
-0.975,-0.18,0.0
-1.015,-0.2,0.0
-1.035,-0.205,0.0
-1.02,-0.245,0.0
-1.0,-0.285,0.0
-0.99,-0.305,0.0
-1.02,-0.3,0.0
-1.02,-0.33,0.0
-1.04,-0.335,0.0
-1.07,-0.38,0.0
-1.075,-0.425,0.0
-1.075,-0.42,0.0
-1.055,-0.45,0.0
-1.06,-0.44,0.0
-1.065,-0.445,0.0
-1.07,-0.465,0.0
-1.085,-0.45,0.0
-1.08,-0.46,0.0
-1.065,-0.46,0.0
-1.075,-0.435,0.0
-1.06,-0.44,0.0
-1.06,-0.465,0.0
-1.05,-0.45,0.0
-1.035,-0.445,0.0
-1.03,-0.44,0.0
-1.015,-0.39,0.0
-0.99,-0.36,0.0
-0.965,-0.345,0.0
-0.985,-0.325,0.0
-0.955,-0.335,0.0
-0.945,-0.33,0.0
-0.895,-0.325,0.0
-0.87,-0.305,0.0
-0.84,-0.33,0.0
-0.81,-0.38,0.0
-0.815,-0.4,0.0
-0.865,-0.435,0.0
-0.87,-0.43,0.0
-0.89,-0.455,0.0
-0.895,-0.465,0.0
-0.925,-0.46,0.0
-0.965,-0.45,0.0
-0.995,-0.465,0.0
-0.995,-0.47,0.0
-1.025,-0.5,0.0
-1.035,-0.485,0.0
-1.07,-0.47,0.0
-1.09,-0.485,0.0
-1.105,-0.5,0.0
-1.13,-0.515,0.0
-1.125,-0.525,0.0
-1.135,-0.51,0.0
-1.13,-0.51,0.0
-1.135,-0.49,0.0
-1.14,-0.53,0.0
-1.16,-0.53,0.0
-1.17,-0.51,0.0
-1.175,-0.53,0.0
-1.16,-0.53,0.0
-1.14,-0.51,0.0
-1.16,-0.515,0.0
-1.135,-0.53,0.0
-1.155,-0.525,0.0
-1.16,-0.52,0.0
-1.155,-0.53,0.0
-1.16,-0.53,0.0
-1.215,-0.53,0.0
-1.245,-0.5,0.0
-1.3,-0.475,0.0
-1.295,-0.465,0.0
-1.285,-0.43,0.0
-1.295,-0.445,0.0
-1.315,-0.445,0.0
-1.39,-0.415,0.0
-1.49,-0.305,0.0
-1.635,-0.155,0.0
-1.735,-0.085,0.0
-1.82,-0.155,0.0
