value_1,value_2,anomaly
0.095,0.06,0.0
0.085,0.055,0.0
0.085,0.06,0.0
0.09,0.08,0.0
0.09,0.085,0.0
0.085,0.075,0.0
0.075,0.055,0.0
0.065,0.045,0.0
0.065,0.045,0.0
0.07,0.045,0.0
0.07,0.045,0.0
0.07,0.045,0.0
0.07,0.045,0.0
0.065,0.045,0.0
0.06,0.04,0.0
0.055,0.04,0.0
0.055,0.04,0.0
0.055,0.045,0.0
0.06,0.045,0.0
0.055,0.045,0.0
0.045,0.04,0.0
0.035,0.03,0.0
0.025,0.015,0.0
0.015,0.01,0.0
0.015,0.01,0.0
0.02,0.01,0.0
0.035,0.02,0.0
0.05,0.04,0.0
0.06,0.045,0.0
0.06,0.05,0.0
0.05,0.045,0.0
0.03,0.03,0.0
0.02,0.01,0.0
0.01,0.01,0.0
0.015,0.015,0.0
0.015,0.045,0.0
0.01,0.07,0.0
0.015,0.075,0.0
0.025,0.04,0.0
0.045,0.025,0.0
0.04,0.02,0.0
0.015,0.02,0.0
-0.005,0.02,0.0
0.0,0.02,0.0
0.005,0.025,0.0
0.01,0.025,0.0
0.01,0.01,0.0
-0.005,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.015,0.01,0.0
0.035,0.01,0.0
0.04,0.01,0.0
0.045,0.01,0.0
0.055,0.01,0.0
0.055,0.02,0.0
0.04,0.015,0.0
0.005,-0.01,0.0
-0.01,-0.04,0.0
-0.02,-0.05,0.0
-0.03,-0.05,0.0
-0.04,-0.05,0.0
-0.045,-0.05,0.0
-0.035,-0.045,0.0
-0.03,-0.01,0.0
0.015,0.035,0.0
0.06,0.085,0.0
0.095,0.12,0.0
0.105,0.13,0.0
0.11,0.125,0.0
0.09,0.1,0.0
0.06,0.08,0.0
0.055,0.07,0.0
0.055,0.075,0.0
0.115,0.1,0.0
0.145,0.11,0.0
0.15,0.09,0.0
0.125,0.03,0.0
0.1,-0.005,0.0
0.1,-0.01,0.0
0.095,-0.015,0.0
0.09,-0.02,0.0
0.065,-0.045,0.0
0.015,-0.075,0.0
-0.01,-0.085,0.0
-0.01,-0.085,0.0
-0.01,-0.065,0.0
-0.02,-0.05,0.0
-0.025,-0.035,0.0
-0.025,-0.025,0.0
-0.02,-0.02,0.0
-0.015,-0.025,0.0
-0.02,-0.065,0.0
-0.04,-0.1,0.0
-0.05,-0.11,0.0
-0.05,-0.09,0.0
-0.045,-0.055,0.0
-0.035,-0.035,0.0
-0.035,-0.04,0.0
-0.035,-0.045,0.0
-0.04,-0.045,0.0
-0.035,-0.045,0.0
-0.045,-0.05,0.0
-0.12,-0.055,0.0
-0.185,-0.06,0.0
-0.195,-0.065,0.0
-0.105,-0.06,0.0
0.075,-0.06,0.0
0.325,-0.12,0.0
0.65,-0.22,0.0
1.05,-0.27,0.0
1.43,-0.245,0.0
1.615,-0.125,0.0
1.53,0.03,0.0
1.1,0.15,0.0
0.46,0.19,0.0
-0.1,0.17,0.0
-0.415,0.145,0.0
-0.485,0.16,0.0
-0.42,0.23,0.0
-0.345,0.3,0.0
-0.33,0.33,0.0
-0.345,0.34,0.0
-0.36,0.35,0.0
-0.365,0.37,0.0
-0.37,0.415,0.0
-0.37,0.46,0.0
-0.36,0.48,0.0
-0.345,0.475,0.0
-0.33,0.44,0.0
-0.305,0.395,0.0
-0.26,0.355,0.0
-0.21,0.3,0.0
-0.16,0.225,0.0
-0.13,0.13,0.0
-0.115,0.04,0.0
-0.095,-0.03,0.0
-0.08,-0.08,0.0
-0.075,-0.105,0.0
-0.06,-0.11,0.0
-0.05,-0.115,0.0
-0.04,-0.12,0.0
-0.035,-0.13,0.0
-0.02,-0.135,0.0
-0.005,-0.14,0.0
-0.005,-0.135,0.0
-0.005,-0.14,0.0
0.0,-0.145,0.0
0.0,-0.145,0.0
-0.005,-0.145,0.0
-0.005,-0.15,0.0
0.0,-0.15,0.0
0.0,-0.15,0.0
0.0,-0.155,0.0
0.01,-0.155,0.0
0.01,-0.155,0.0
0.015,-0.155,0.0
0.025,-0.15,0.0
0.025,-0.155,0.0
0.025,-0.155,0.0
0.03,-0.155,0.0
0.03,-0.165,0.0
0.03,-0.17,0.0
0.04,-0.175,0.0
0.04,-0.175,0.0
0.04,-0.175,0.0
0.055,-0.185,0.0
0.065,-0.185,0.0
0.08,-0.195,0.0
0.08,-0.195,0.0
0.095,-0.205,0.0
0.105,-0.215,0.0
0.11,-0.22,0.0
0.125,-0.225,0.0
0.135,-0.24,0.0
0.15,-0.26,0.0
0.155,-0.27,0.0
0.175,-0.28,0.0
0.19,-0.28,0.0
0.2,-0.285,0.0
0.22,-0.29,0.0
0.225,-0.3,0.0
0.23,-0.335,0.0
0.23,-0.35,0.0
0.245,-0.35,0.0
0.25,-0.36,0.0
0.255,-0.37,0.0
0.255,-0.38,0.0
0.255,-0.38,0.0
0.26,-0.385,0.0
0.265,-0.385,0.0
0.265,-0.385,0.0
0.26,-0.38,0.0
0.24,-0.37,0.0
0.24,-0.34,0.0
0.24,-0.315,0.0
0.21,-0.295,0.0
0.21,-0.285,0.0
0.18,-0.275,0.0
0.145,-0.27,0.0
0.105,-0.265,0.0
0.07,-0.24,0.0
0.06,-0.21,0.0
0.06,-0.195,0.0
0.055,-0.185,0.0
0.04,-0.185,0.0
0.015,-0.19,0.0
0.0,-0.19,0.0
-0.005,-0.18,0.0
-0.005,-0.175,0.0
-0.01,-0.175,0.0
-0.03,-0.175,0.0
-0.035,-0.18,0.0
-0.04,-0.18,0.0
-0.045,-0.17,0.0
-0.04,-0.17,0.0
-0.04,-0.165,0.0
-0.045,-0.17,0.0
-0.045,-0.18,0.0
-0.045,-0.175,0.0
-0.045,-0.175,0.0
-0.035,-0.175,0.0
-0.04,-0.18,0.0
-0.045,-0.18,0.0
-0.05,-0.18,0.0
-0.05,-0.175,0.0
-0.055,-0.18,0.0
-0.05,-0.175,0.0
-0.05,-0.175,0.0
-0.045,-0.17,0.0
-0.055,-0.175,0.0
-0.06,-0.175,0.0
-0.065,-0.175,0.0
-0.065,-0.17,0.0
-0.065,-0.165,0.0
-0.07,-0.175,0.0
-0.075,-0.185,0.0
-0.085,-0.19,0.0
-0.09,-0.19,0.0
-0.09,-0.185,0.0
-0.09,-0.18,0.0
-0.09,-0.195,0.0
-0.1,-0.21,0.0
-0.115,-0.215,0.0
-0.115,-0.21,0.0
-0.11,-0.215,0.0
-0.11,-0.215,0.0
-0.115,-0.21,0.0
-0.12,-0.21,0.0
-0.115,-0.195,0.0
-0.115,-0.19,0.0
-0.12,-0.19,0.0
-0.125,-0.21,0.0
-0.135,-0.23,0.0
-0.15,-0.23,0.0
-0.155,-0.225,0.0
-0.145,-0.22,0.0
-0.14,-0.22,0.0
-0.135,-0.22,0.0
-0.135,-0.22,0.0
-0.135,-0.21,0.0
-0.13,-0.2,0.0
-0.125,-0.2,0.0
-0.125,-0.205,0.0
-0.13,-0.2,0.0
-0.13,-0.2,0.0
-0.13,-0.2,0.0
-0.13,-0.205,0.0
-0.125,-0.2,0.0
-0.11,-0.18,0.0
-0.085,-0.17,0.0
-0.085,-0.17,0.0
-0.095,-0.175,0.0
-0.1,-0.185,0.0
-0.115,-0.19,0.0
-0.135,-0.205,0.0
-0.16,-0.22,0.0
-0.155,-0.22,0.0
-0.15,-0.205,0.0
-0.135,-0.165,0.0
-0.125,-0.135,0.0
-0.115,-0.135,0.0
-0.11,-0.14,0.0
-0.11,-0.13,0.0
-0.105,-0.11,0.0
-0.085,-0.085,0.0
-0.05,-0.075,0.0
-0.025,-0.065,0.0
-0.01,-0.06,0.0
0.01,-0.065,0.0
0.0,-0.085,0.0
0.0,-0.1,0.0
0.0,-0.12,0.0
-0.005,-0.135,0.0
-0.005,-0.14,0.0
-0.025,-0.15,0.0
-0.05,-0.155,0.0
-0.065,-0.155,0.0
-0.09,-0.155,0.0
-0.12,-0.155,0.0
-0.145,-0.165,0.0
-0.185,-0.205,0.0
-0.19,-0.215,0.0
-0.19,-0.225,0.0
-0.19,-0.225,0.0
-0.185,-0.225,0.0
-0.18,-0.23,0.0
-0.195,-0.23,0.0
-0.185,-0.235,0.0
-0.185,-0.22,0.0
-0.175,-0.2,0.0
-0.175,-0.205,0.0
-0.175,-0.205,0.0
-0.18,-0.205,0.0
-0.165,-0.205,0.0
-0.17,-0.205,0.0
-0.185,-0.21,0.0
-0.215,-0.21,0.0
-0.275,-0.205,0.0
-0.28,-0.2,0.0
-0.245,-0.195,0.0
-0.035,-0.18,0.0
0.325,-0.18,0.0
0.8,-0.195,0.0
1.3,-0.21,0.0
1.755,-0.205,0.0
1.995,-0.135,0.0
1.925,-0.055,0.0
1.37,0.005,0.0
0.56,0.035,0.0
-0.165,0.04,0.0
-0.54,0.03,0.0
-0.615,0.03,0.0
-0.555,0.075,0.0
-0.5,0.15,0.0
-0.49,0.215,0.0
-0.505,0.235,0.0
-0.54,0.235,0.0
-0.54,0.255,0.0
-0.555,0.3,0.0
-0.55,0.33,0.0
-0.55,0.335,0.0
-0.555,0.34,0.0
-0.545,0.33,0.0
-0.49,0.3,0.0
-0.425,0.26,0.0
-0.37,0.195,0.0
-0.31,0.11,0.0
-0.265,0.02,0.0
-0.245,-0.05,0.0
-0.235,-0.11,0.0
-0.215,-0.15,0.0
-0.2,-0.18,0.0
-0.175,-0.195,0.0
-0.16,-0.205,0.0
-0.16,-0.21,0.0
-0.155,-0.205,0.0
-0.155,-0.21,0.0
-0.15,-0.215,0.0
-0.14,-0.215,0.0
-0.14,-0.215,0.0
-0.13,-0.215,0.0
-0.125,-0.23,0.0
-0.125,-0.245,0.0
-0.12,-0.25,0.0
-0.1,-0.235,0.0
-0.075,-0.23,0.0
-0.075,-0.245,0.0
-0.075,-0.27,0.0
-0.08,-0.29,0.0
-0.09,-0.29,0.0
-0.09,-0.275,0.0
-0.075,-0.265,0.0
-0.06,-0.26,0.0
-0.05,-0.26,0.0
-0.045,-0.26,0.0
-0.04,-0.26,0.0
-0.03,-0.26,0.0
-0.035,-0.265,0.0
-0.025,-0.27,0.0
-0.01,-0.275,0.0
0.0,-0.275,0.0
0.02,-0.28,0.0
0.045,-0.285,0.0
0.065,-0.285,0.0
0.085,-0.285,0.0
0.1,-0.3,0.0
0.115,-0.325,0.0
0.125,-0.34,0.0
0.125,-0.35,0.0
0.145,-0.355,0.0
0.165,-0.355,0.0
0.175,-0.365,0.0
0.185,-0.38,0.0
0.19,-0.39,0.0
0.2,-0.395,0.0
0.22,-0.41,0.0
0.24,-0.415,0.0
0.265,-0.415,0.0
0.28,-0.415,0.0
0.29,-0.41,0.0
0.29,-0.405,0.0
0.29,-0.41,0.0
0.285,-0.405,0.0
0.27,-0.39,0.0
0.26,-0.375,0.0
0.225,-0.37,0.0
0.205,-0.365,0.0
0.19,-0.35,0.0
0.165,-0.34,0.0
0.125,-0.335,0.0
0.08,-0.315,0.0
0.07,-0.295,0.0
0.045,-0.285,0.0
0.025,-0.285,0.0
0.0,-0.285,0.0
-0.015,-0.275,0.0
-0.03,-0.245,0.0
-0.04,-0.23,0.0
-0.04,-0.225,0.0
-0.06,-0.22,0.0
-0.06,-0.22,0.0
-0.08,-0.21,0.0
-0.095,-0.2,0.0
-0.1,-0.2,0.0
-0.11,-0.2,0.0
-0.12,-0.21,0.0
-0.11,-0.205,0.0
-0.1,-0.2,0.0
-0.095,-0.2,0.0
-0.095,-0.205,0.0
-0.105,-0.2,0.0
-0.105,-0.205,0.0
-0.11,-0.205,0.0
-0.115,-0.2,0.0
-0.115,-0.2,0.0
-0.115,-0.2,0.0
-0.115,-0.2,0.0
-0.115,-0.195,0.0
-0.105,-0.195,0.0
-0.095,-0.195,0.0
-0.095,-0.21,0.0
-0.095,-0.215,0.0
-0.095,-0.215,0.0
-0.1,-0.22,0.0
-0.1,-0.21,0.0
-0.09,-0.205,0.0
-0.095,-0.205,0.0
-0.11,-0.21,0.0
-0.125,-0.215,0.0
-0.13,-0.22,0.0
-0.125,-0.22,0.0
-0.12,-0.23,0.0
-0.12,-0.235,0.0
-0.135,-0.235,0.0
-0.155,-0.235,0.0
-0.16,-0.23,0.0
-0.165,-0.23,0.0
-0.175,-0.235,0.0
-0.18,-0.235,0.0
-0.17,-0.24,0.0
-0.17,-0.235,0.0
-0.165,-0.235,0.0
-0.165,-0.23,0.0
-0.165,-0.24,0.0
-0.16,-0.245,0.0
-0.16,-0.245,0.0
-0.16,-0.24,0.0
-0.165,-0.24,0.0
-0.16,-0.24,0.0
-0.16,-0.24,0.0
-0.16,-0.24,0.0
-0.16,-0.24,0.0
-0.165,-0.24,0.0
-0.17,-0.24,0.0
-0.175,-0.24,0.0
-0.175,-0.23,0.0
-0.17,-0.22,0.0
-0.17,-0.22,0.0
-0.17,-0.22,0.0
-0.18,-0.225,0.0
-0.19,-0.23,0.0
-0.18,-0.225,0.0
-0.155,-0.215,0.0
-0.115,-0.2,0.0
-0.105,-0.195,0.0
-0.105,-0.185,0.0
-0.095,-0.17,0.0
-0.1,-0.15,0.0
-0.105,-0.135,0.0
-0.105,-0.13,0.0
-0.095,-0.13,0.0
-0.07,-0.13,0.0
-0.04,-0.13,0.0
-0.035,-0.13,0.0
-0.035,-0.13,0.0
-0.035,-0.13,0.0
-0.045,-0.135,0.0
-0.04,-0.15,0.0
-0.04,-0.16,0.0
-0.05,-0.18,0.0
-0.085,-0.2,0.0
-0.12,-0.215,0.0
-0.14,-0.225,0.0
-0.165,-0.22,0.0
-0.19,-0.215,0.0
-0.2,-0.21,0.0
-0.2,-0.215,0.0
-0.2,-0.215,0.0
-0.195,-0.21,0.0
-0.195,-0.21,0.0
-0.205,-0.225,0.0
-0.205,-0.245,0.0
-0.19,-0.25,0.0
-0.16,-0.25,0.0
-0.165,-0.265,0.0
-0.2,-0.315,0.0
-0.23,-0.345,0.0
-0.235,-0.335,0.0
-0.225,-0.31,1.0
-0.215,-0.29,1.0
-0.225,-0.295,1.0
-0.26,-0.31,1.0
-0.29,-0.305,1.0
-0.255,-0.26,1.0
-0.105,-0.2,1.0
0.17,-0.175,1.0
0.555,-0.17,1.0
0.995,-0.175,1.0
1.44,-0.17,1.0
1.77,-0.165,1.0
1.87,-0.155,1.0
1.645,-0.125,1.0
1.035,-0.07,1.0
0.275,-0.05,1.0
-0.35,-0.045,1.0
-0.64,-0.075,1.0
-0.645,-0.09,1.0
-0.58,-0.065,1.0
-0.505,0.025,1.0
-0.505,0.095,1.0
-0.535,0.13,1.0
-0.57,0.145,1.0
-0.58,0.155,1.0
-0.58,0.195,1.0
-0.57,0.23,1.0
-0.575,0.25,1.0
-0.575,0.25,1.0
-0.59,0.21,1.0
-0.585,0.155,1.0
-0.55,0.125,1.0
-0.485,0.105,1.0
-0.395,0.035,1.0
-0.33,-0.06,1.0
-0.305,-0.135,1.0
-0.305,-0.17,1.0
-0.305,-0.175,1.0
-0.3,-0.18,1.0
-0.295,-0.205,1.0
-0.255,-0.225,1.0
-0.205,-0.235,1.0
-0.195,-0.25,1.0
-0.19,-0.255,1.0
-0.185,-0.27,1.0
-0.185,-0.305,1.0
-0.155,-0.315,1.0
-0.14,-0.315,1.0
-0.135,-0.3,1.0
-0.13,-0.285,1.0
-0.13,-0.285,1.0
-0.135,-0.31,1.0
-0.135,-0.32,1.0
-0.115,-0.31,1.0
-0.095,-0.29,1.0
-0.08,-0.285,1.0
-0.085,-0.295,1.0
-0.095,-0.31,1.0
-0.085,-0.315,1.0
-0.085,-0.31,1.0
-0.085,-0.305,1.0
-0.075,-0.305,1.0
-0.075,-0.31,1.0
-0.08,-0.305,1.0
-0.06,-0.305,1.0
-0.075,-0.31,1.0
-0.06,-0.315,1.0
-0.02,-0.32,1.0
0.005,-0.32,1.0
0.01,-0.345,1.0
0.025,-0.365,1.0
0.02,-0.38,1.0
0.025,-0.385,1.0
0.025,-0.39,1.0
0.04,-0.395,1.0
0.055,-0.4,1.0
0.06,-0.395,1.0
0.07,-0.395,1.0
0.095,-0.425,1.0
0.12,-0.445,1.0
0.14,-0.455,1.0
0.155,-0.45,1.0
0.165,-0.455,1.0
0.165,-0.46,1.0
0.18,-0.465,1.0
0.255,-0.46,1.0
0.305,-0.44,1.0
0.29,-0.42,1.0
0.23,-0.415,1.0
0.16,-0.435,1.0
0.11,-0.455,1.0
0.085,-0.455,1.0
0.055,-0.45,1.0
0.025,-0.44,1.0
0.005,-0.44,1.0
-0.005,-0.435,1.0
-0.02,-0.415,1.0
-0.05,-0.385,1.0
-0.095,-0.36,1.0
-0.125,-0.355,1.0
-0.13,-0.345,1.0
-0.13,-0.325,1.0
-0.13,-0.305,1.0
-0.135,-0.29,1.0
-0.135,-0.265,1.0
-0.135,-0.24,1.0
-0.13,-0.22,1.0
-0.13,-0.2,1.0
-0.12,-0.19,1.0
-0.11,-0.185,1.0
-0.105,-0.185,1.0
-0.105,-0.19,1.0
-0.115,-0.21,1.0
-0.12,-0.225,1.0
-0.12,-0.235,1.0
-0.135,-0.24,1.0
-0.13,-0.225,1.0
-0.11,-0.195,1.0
-0.1,-0.175,1.0
-0.08,-0.19,1.0
-0.08,-0.225,1.0
-0.065,-0.24,1.0
0.035,-0.23,1.0
0.28,-0.2,1.0
0.615,-0.165,1.0
0.965,-0.17,1.0
1.3,-0.195,1.0
1.59,-0.235,1.0
1.785,-0.26,1.0
1.795,-0.21,1.0
1.57,-0.11,1.0
1.01,-0.04,1.0
0.315,-0.02,1.0
-0.21,-0.02,1.0
-0.41,-0.03,1.0
-0.4,-0.035,1.0
-0.34,-0.015,1.0
-0.31,0.035,1.0
-0.33,0.095,1.0
-0.375,0.13,0.0
-0.405,0.15,0.0
-0.415,0.175,0.0
-0.45,0.23,0.0
-0.48,0.285,0.0
-0.49,0.295,0.0
-0.495,0.285,0.0
-0.465,0.225,0.0
-0.425,0.17,0.0
-0.365,0.135,0.0
-0.29,0.08,0.0
-0.225,-0.01,0.0
-0.185,-0.095,0.0
-0.16,-0.14,0.0
-0.145,-0.16,0.0
-0.125,-0.19,0.0
-0.095,-0.22,0.0
-0.085,-0.245,0.0
-0.09,-0.26,0.0
-0.09,-0.27,0.0
-0.09,-0.27,0.0
-0.085,-0.27,0.0
-0.08,-0.27,0.0
-0.07,-0.275,0.0
-0.065,-0.275,0.0
-0.065,-0.275,0.0
-0.05,-0.28,0.0
-0.05,-0.28,0.0
-0.045,-0.28,0.0
-0.04,-0.28,0.0
-0.02,-0.285,0.0
-0.015,-0.28,0.0
-0.01,-0.28,0.0
-0.01,-0.285,0.0
-0.01,-0.285,0.0
0.0,-0.285,0.0
0.02,-0.29,0.0
0.04,-0.29,0.0
0.065,-0.29,0.0
0.075,-0.29,0.0
0.075,-0.3,0.0
0.075,-0.315,0.0
0.135,-0.32,0.0
0.17,-0.325,0.0
0.195,-0.335,0.0
0.21,-0.345,0.0
0.25,-0.365,0.0
0.265,-0.385,0.0
0.29,-0.4,0.0
0.315,-0.405,0.0
0.34,-0.405,0.0
0.37,-0.405,0.0
0.39,-0.415,0.0
0.4,-0.415,0.0
0.425,-0.425,0.0
0.435,-0.425,0.0
0.445,-0.43,0.0
0.45,-0.435,0.0
0.435,-0.435,0.0
0.42,-0.44,0.0
0.395,-0.435,0.0
0.37,-0.425,0.0
0.345,-0.42,0.0
0.305,-0.415,0.0
0.26,-0.405,0.0
0.22,-0.39,0.0
0.18,-0.37,0.0
0.15,-0.35,0.0
0.12,-0.35,0.0
0.09,-0.345,0.0
0.06,-0.335,0.0
0.04,-0.31,0.0
0.025,-0.285,0.0
0.005,-0.27,0.0
-0.01,-0.265,0.0
-0.025,-0.265,0.0
-0.04,-0.265,0.0
-0.05,-0.265,0.0
-0.055,-0.26,0.0
-0.065,-0.255,0.0
-0.085,-0.245,0.0
-0.09,-0.245,0.0
-0.09,-0.245,0.0
-0.09,-0.24,0.0
-0.09,-0.245,0.0
-0.09,-0.245,0.0
-0.09,-0.245,0.0
-0.09,-0.245,0.0
-0.095,-0.245,0.0
-0.085,-0.24,0.0
-0.08,-0.24,0.0
-0.085,-0.24,0.0
-0.085,-0.235,0.0
-0.085,-0.24,0.0
-0.085,-0.24,0.0
-0.085,-0.24,0.0
-0.085,-0.24,0.0
-0.08,-0.24,0.0
-0.08,-0.24,0.0
-0.08,-0.235,0.0
-0.09,-0.23,0.0
-0.085,-0.23,0.0
-0.085,-0.235,0.0
-0.09,-0.23,0.0
-0.085,-0.225,0.0
-0.09,-0.23,0.0
-0.09,-0.23,0.0
-0.09,-0.225,0.0
-0.095,-0.23,0.0
-0.095,-0.23,0.0
-0.095,-0.22,0.0
-0.085,-0.22,0.0
-0.085,-0.22,0.0
-0.1,-0.225,0.0
-0.11,-0.235,0.0
-0.115,-0.235,0.0
-0.12,-0.24,0.0
-0.12,-0.235,0.0
-0.12,-0.23,0.0
-0.12,-0.23,0.0
-0.12,-0.23,0.0
-0.12,-0.225,0.0
-0.115,-0.22,0.0
-0.115,-0.22,0.0
-0.115,-0.22,0.0
-0.115,-0.22,0.0
-0.11,-0.22,0.0
-0.105,-0.22,0.0
-0.12,-0.21,0.0
-0.115,-0.2,0.0
-0.11,-0.2,0.0
-0.11,-0.2,0.0
-0.11,-0.205,0.0
-0.11,-0.21,0.0
-0.115,-0.22,0.0
-0.115,-0.215,0.0
-0.115,-0.21,0.0
-0.115,-0.205,0.0
-0.11,-0.205,0.0
-0.095,-0.205,0.0
-0.095,-0.205,0.0
-0.095,-0.205,0.0
-0.095,-0.205,0.0
-0.1,-0.21,0.0
-0.1,-0.21,0.0
-0.105,-0.21,0.0
-0.1,-0.21,0.0
-0.1,-0.205,0.0
-0.1,-0.21,0.0
-0.1,-0.21,0.0
-0.115,-0.21,0.0
-0.105,-0.21,0.0
-0.105,-0.205,0.0
-0.115,-0.2,0.0
-0.11,-0.2,0.0
-0.11,-0.195,0.0
-0.1,-0.195,0.0
-0.1,-0.19,0.0
-0.1,-0.19,0.0
-0.1,-0.19,0.0
-0.1,-0.19,0.0
-0.105,-0.19,0.0
-0.095,-0.185,0.0
-0.095,-0.18,0.0
-0.095,-0.175,0.0
-0.1,-0.18,0.0
-0.105,-0.185,0.0
-0.095,-0.185,0.0
-0.095,-0.175,0.0
-0.1,-0.18,0.0
-0.1,-0.185,0.0
-0.1,-0.185,0.0
-0.1,-0.18,0.0
-0.085,-0.18,0.0
-0.085,-0.175,0.0
-0.09,-0.175,0.0
-0.09,-0.175,0.0
-0.085,-0.17,0.0
-0.085,-0.175,0.0
-0.085,-0.17,0.0
-0.085,-0.17,0.0
-0.085,-0.17,0.0
-0.085,-0.165,0.0
-0.08,-0.16,0.0
-0.08,-0.16,0.0
-0.08,-0.16,0.0
-0.07,-0.16,0.0
-0.08,-0.16,0.0
-0.075,-0.16,0.0
-0.075,-0.16,0.0
-0.08,-0.16,0.0
-0.075,-0.16,0.0
-0.08,-0.16,0.0
-0.08,-0.155,0.0
-0.065,-0.14,0.0
-0.05,-0.105,0.0
-0.025,-0.07,0.0
-0.01,-0.055,0.0
-0.005,-0.055,0.0
-0.005,-0.06,0.0
-0.005,-0.08,0.0
-0.01,-0.095,0.0
-0.01,-0.11,0.0
-0.005,-0.12,0.0
0.005,-0.13,0.0
0.02,-0.13,0.0
0.025,-0.125,0.0
0.025,-0.115,0.0
0.025,-0.105,0.0
0.015,-0.11,0.0
0.01,-0.115,0.0
0.0,-0.12,0.0
0.0,-0.125,0.0
-0.005,-0.13,0.0
-0.015,-0.125,0.0
-0.02,-0.125,0.0
-0.035,-0.13,0.0
-0.05,-0.13,0.0
-0.055,-0.125,0.0
-0.045,-0.125,0.0
-0.045,-0.13,0.0
-0.06,-0.135,0.0
-0.075,-0.14,0.0
-0.075,-0.145,0.0
-0.08,-0.145,0.0
-0.08,-0.145,0.0
-0.09,-0.145,0.0
-0.095,-0.145,0.0
-0.09,-0.15,0.0
-0.09,-0.15,0.0
-0.09,-0.145,0.0
-0.08,-0.145,0.0
-0.085,-0.145,0.0
-0.12,-0.135,0.0
-0.165,-0.115,0.0
-0.175,-0.075,0.0
-0.09,-0.05,0.0
0.16,-0.04,0.0
0.585,-0.07,0.0
1.105,-0.14,0.0
1.63,-0.19,0.0
2.065,-0.185,0.0
2.265,-0.135,0.0
2.13,-0.035,0.0
1.53,0.04,0.0
0.655,0.08,0.0
-0.12,0.085,0.0
-0.53,0.09,0.0
-0.59,0.125,0.0
-0.51,0.22,0.0
-0.415,0.32,0.0
-0.41,0.38,0.0
-0.42,0.39,0.0
-0.445,0.4,0.0
-0.465,0.41,0.0
-0.465,0.44,0.0
-0.46,0.47,0.0
-0.455,0.47,0.0
-0.455,0.44,0.0
-0.43,0.39,0.0
-0.375,0.355,0.0
-0.3,0.31,0.0
-0.24,0.245,0.0
-0.175,0.15,0.0
-0.135,0.07,0.0
-0.115,0.01,0.0
-0.11,-0.03,0.0
