value_1,value_2,anomaly
235.16837,322.03067,0.0
233.48788,329.00131,0.0
233.44051,335.48797,0.0
233.94776,341.93838,0.0
235.22069,348.29381,0.0
236.37684,353.18298,0.0
237.50894,356.64559,0.0
237.66104,358.84379,0.0
237.23055,360.2845,0.0
235.58276,359.89582,0.0
233.77755,359.01567,0.0
231.74854,357.65388,0.0
229.2123,357.81796,0.0
226.42449,358.23136,0.0
222.59745,360.05387,0.0
217.61707,362.85422,0.0
212.86513,367.07897,0.0
208.38727,372.62352,0.0
206.50282,379.27781,0.0
205.18477,385.91028,0.0
204.2372,390.38938,0.0
205.01578,392.71927,0.0
206.38663,393.91436,0.0
208.57035,393.90494,0.0
211.0107,393.26126,0.0
211.96564,393.50172,0.0
212.16095,393.06159,0.0
211.96578,393.13863,0.0
211.55846,393.64075,0.0
211.32157,393.84146,0.0
211.38085,394.2284,0.0
211.75983,394.21397,0.0
212.11578,394.50847,0.0
212.44276,394.95464,0.0
212.72022,395.33693,0.0
212.81442,395.28241,0.0
212.95202,395.09326,0.0
213.16855,395.04026,0.0
213.22444,395.42475,0.0
213.64648,394.92898,0.0
214.29661,394.49682,0.0
215.37662,393.49242,0.0
215.9753,392.92696,0.0
216.84185,391.28336,0.0
218.25513,389.54465,0.0
219.91634,387.71612,0.0
221.04779,384.89336,0.0
222.24539,382.50461,0.0
222.73935,380.87053,0.0
223.06947,379.12997,0.0
223.16237,377.96025,0.0
223.18036,376.97558,0.0
223.0554,375.80801,0.0
223.50827,374.39253,0.0
223.64915,372.14756,0.0
224.647,369.80717,0.0
225.46923,367.29128,0.0
226.22222,365.43354,0.0
226.19544,363.77035,0.0
225.84818,363.16631,0.0
226.04493,363.38325,0.0
227.07351,362.96577,0.0
229.16163,362.7016,0.0
231.2762,362.66831,0.0
233.94686,363.17222,0.0
237.03578,364.34024,0.0
239.08077,365.28013,0.0
240.94779,367.45494,0.0
242.70944,368.69249,0.0
243.68221,368.7046,0.0
244.16032,368.88771,0.0
244.55149,369.68238,0.0
244.81704,369.58772,0.0
244.89063,369.76,0.0
244.84766,369.30531,0.0
244.7026,369.25365,0.0
244.35209,369.36536,0.0
242.66705,367.42931,0.0
240.98348,359.24316,0.0
236.90128,348.12132,0.0
230.29658,344.25279,0.0
218.56359,350.95697,0.0
207.83864,365.54043,0.0
199.18634,380.44574,0.0
194.48614,390.25443,0.0
193.86061,393.2497,0.0
194.87815,394.84179,0.0
199.41681,393.2309,0.0
205.23767,386.25012,0.0
210.7863,375.46104,0.0
214.48681,368.60894,0.0
217.05327,362.32211,0.0
218.73106,358.66619,0.0
220.6417,356.34304,0.0
223.36687,356.99573,0.0
225.6001,358.8833,0.0
227.90241,362.81436,0.0
230.9254,366.49082,0.0
232.43319,366.0731,0.0
234.2706,364.59351,0.0
237.14904,361.79716,0.0
240.41268,356.46248,0.0
244.32434,347.69364,0.0
248.54343,335.3704,0.0
252.27248,322.80268,0.0
256.51258,309.9053,0.0
261.85885,299.3787,0.0
269.14097,291.58188,0.0
279.71643,288.67506,0.0
294.0123,288.8835,0.0
311.26301,289.07329,0.0
332.86367,285.65727,0.0
357.42382,274.85814,0.0
383.34751,256.19295,0.0
406.86009,231.4577,0.0
427.5802,204.04158,0.0
445.69175,177.0825,0.0
462.63581,154.19969,0.0
477.13469,135.97963,0.0
493.31686,125.32758,0.0
504.66968,120.74421,0.0
512.07228,122.50199,0.0
516.59653,127.5896,0.0
518.26979,133.05572,0.0
518.3388,138.32943,0.0
520.04624,144.15954,0.0
514.84857,148.04543,0.0
513.05831,152.19564,0.0
512.08972,154.77125,0.0
511.27634,158.09211,0.0
514.62413,162.69414,0.0
514.7894,167.18602,0.0
518.61781,173.78505,0.0
519.04652,181.41283,0.0
521.27323,191.21145,0.0
521.60803,201.7392,0.0
520.32212,212.89858,0.0
518.09733,225.9,0.0
515.14111,241.61944,0.0
507.82737,256.93533,0.0
495.20665,269.86704,0.0
486.51103,287.47574,0.0
475.30914,302.75014,0.0
464.29553,314.88658,0.0
455.15446,322.23019,0.0
451.84808,330.53223,0.0
450.733,331.10521,0.0
452.50025,328.77459,0.0
457.03825,326.74007,0.0
459.1996,320.1137,0.0
459.80423,310.39557,0.0
458.45019,301.46204,0.0
454.43226,291.031,0.0
446.09747,279.34362,0.0
432.53947,264.35338,0.0
416.83016,252.07351,0.0
399.88138,243.04175,0.0
382.60354,239.70368,0.0
362.44728,236.38525,0.0
343.93124,238.60717,0.0
322.36413,246.57358,0.0
301.66799,253.58234,0.0
284.19044,261.99125,0.0
268.81366,271.93103,0.0
255.67119,281.5768,0.0
246.2628,290.72439,0.0
239.60763,298.64692,0.0
235.89725,303.99045,0.0
235.08701,308.28221,0.0
236.82772,313.15461,0.0
239.57985,317.42072,0.0
243.31246,321.62847,0.0
247.13457,324.79426,0.0
250.77603,327.31053,0.0
255.05024,328.73624,0.0
259.76568,326.2142,0.0
264.30275,321.45646,0.0
268.02186,316.41369,0.0
271.09133,312.53689,0.0
274.5075,307.91003,0.0
277.96564,304.43299,0.0
280.84922,302.0699,0.0
283.9804,300.72862,0.0
286.95033,298.99761,0.0
290.23123,300.40194,0.0
294.73007,293.84118,0.0
297.59357,299.51254,0.0
301.60399,300.22537,0.0
305.41384,301.55031,0.0
308.07597,303.76899,0.0
309.57178,309.72202,0.0
311.28571,310.95684,0.0
313.37686,310.39237,0.0
315.0174,313.32394,0.0
315.6726,315.74754,0.0
315.94136,316.82595,0.0
316.20643,319.13721,0.0
316.92572,317.49215,0.0
316.91993,317.57134,0.0
316.10183,317.26376,0.0
314.29773,315.26151,0.0
311.05365,312.7226,0.0
307.49382,313.31865,0.0
304.28125,310.79637,0.0
301.23123,310.2136,0.0
297.24221,312.53417,0.0
294.70432,312.04317,0.0
290.84848,316.38829,0.0
287.56448,318.61771,0.0
283.18563,328.46513,0.0
278.71653,341.36663,0.0
274.22977,354.2417,0.0
269.73902,362.6093,0.0
265.04747,369.62532,0.0
261.45536,371.53782,0.0
259.43239,375.71619,0.0
258.53354,377.33293,0.0
255.60577,377.56026,0.0
250.00131,380.59921,0.0
245.44897,380.45672,0.0
241.97006,381.14268,0.0
240.41303,381.44683,0.0
239.24866,382.17787,0.0
238.14409,383.40231,0.0
237.41766,383.86984,0.0
236.20678,385.29153,0.0
234.65639,386.24608,0.0
232.31862,386.96661,0.0
230.37674,388.41569,0.0
228.86771,388.70179,0.0
227.51473,390.1751,0.0
226.69789,390.70843,0.0
226.11591,390.9836,0.0
225.59232,391.26361,0.0
224.83092,391.8379,0.0
222.87149,392.06556,0.0
220.17926,391.33657,0.0
217.27278,387.5008,0.0
215.39294,381.66816,0.0
214.67518,375.205,0.0
214.36647,368.10141,0.0
213.57907,361.27256,0.0
211.63867,355.55699,0.0
211.43203,352.70053,0.0
211.88489,351.12221,0.0
213.9099,352.06198,0.0
215.82086,352.32403,0.0
217.11217,353.43298,0.0
217.84294,354.81647,0.0
218.26274,354.76366,0.0
218.54038,354.8731,0.0
219.01703,353.47256,0.0
220.49415,350.671,0.0
222.54324,346.78919,0.0
224.94548,341.43019,0.0
227.17727,333.73766,0.0
230.98757,324.37214,0.0
234.02345,314.58935,0.0
236.78666,304.26354,0.0
241.48767,297.55281,0.0
248.96758,292.87469,0.0
260.82113,290.73329,0.0
277.61349,287.70204,0.0
298.96793,281.82799,0.0
323.51923,269.81469,0.0
348.254,251.52211,0.0
371.68314,228.56977,0.0
391.91867,203.19501,0.0
410.04348,179.97492,0.0
425.77186,160.02985,0.0
439.26901,144.87796,0.0
450.65943,134.60759,0.0
458.92672,129.51933,0.0
462.70979,127.97132,0.0
463.80261,127.67215,0.0
464.52598,126.8597,0.0
464.99942,126.58227,0.0
465.54545,126.78904,0.0
466.0343,126.97965,0.0
466.37217,128.20406,0.0
466.30235,129.98765,0.0
466.3694,131.93194,0.0
465.93241,134.07568,0.0
465.19618,136.34549,0.0
463.67605,138.75818,0.0
460.62241,141.21954,0.0
454.71694,144.29698,0.0
444.99645,147.9669,0.0
431.28927,152.25652,0.0
414.89673,157.25126,0.0
396.62829,164.28536,0.0
378.35955,173.54395,0.0
359.52333,185.77417,0.0
343.19625,199.32734,0.0
327.18415,214.88906,0.0
312.2391,230.67056,0.0
297.1539,246.32548,0.0
282.82871,259.5534,0.0
271.97363,271.26515,0.0
261.95267,280.86077,0.0
254.89283,289.04756,0.0
250.0129,295.50238,0.0
246.59245,301.76541,0.0
244.34356,307.65977,0.0
243.07697,313.32913,0.0
243.02125,319.23705,0.0
243.83333,325.39509,0.0
244.83836,332.21509,0.0
245.85056,338.47883,0.0
246.87222,343.5891,0.0
246.69949,345.13204,0.0
245.94989,345.1875,0.0
244.38238,343.79124,0.0
241.67592,340.72766,0.0
238.26765,338.67374,0.0
234.16667,337.60405,0.0
229.96288,339.33968,0.0
223.95323,342.44313,0.0
219.39766,348.95955,0.0
215.52634,356.71097,0.0
212.2417,364.6822,0.0
210.12552,370.57333,0.0
208.86147,374.60804,0.0
208.58787,378.01541,0.0
209.11776,380.92519,0.0
209.97509,383.11642,0.0
211.95598,385.52149,0.0
213.5739,386.78472,0.0
215.62071,388.07751,0.0
217.64096,388.67428,0.0
218.59813,388.91625,0.0
219.11023,389.59379,0.0
219.10817,390.30982,0.0
219.0752,390.91561,0.0
219.40394,391.83251,0.0
220.00646,392.24099,0.0
220.73745,393.33316,0.0
222.22837,393.6494,0.0
224.02642,394.02388,0.0
225.67157,393.98936,0.0
228.55385,393.91986,0.0
231.08178,393.67845,0.0
233.95952,393.97872,0.0
236.88093,394.68599,0.0
239.45947,394.81737,0.0
240.99892,395.10824,0.0
242.82973,394.95243,0.0
243.94033,394.65956,0.0
245.33777,394.51678,0.0
246.39947,393.98624,0.0
247.77595,393.69068,0.0
248.21907,393.29941,0.0
248.24934,393.38539,0.0
248.26257,393.11699,0.0
247.80814,393.12474,0.0
246.62658,393.43724,0.0
245.34571,393.69561,0.0
244.60445,393.89449,0.0
244.17467,394.0781,0.0
244.01101,394.21342,0.0
244.19122,394.16405,0.0
244.62434,394.24502,0.0
245.48142,394.93312,0.0
246.92121,394.89584,0.0
248.97712,394.71652,0.0
250.78492,395.01564,0.0
252.8545,394.93072,0.0
254.50995,394.05796,0.0
255.62139,394.40578,0.0
256.47235,394.49885,0.0
256.80396,394.12624,0.0
257.22177,394.15899,0.0
257.46795,394.21911,0.0
257.71715,394.39071,0.0
257.81381,394.08295,0.0
257.71124,394.28934,0.0
257.65575,394.49425,0.0
257.48816,394.53264,0.0
257.2931,394.74138,0.0
257.12427,395.17654,0.0
257.08834,395.4983,0.0
257.15719,395.44838,0.0
256.98441,395.50346,0.0
257.25541,394.9287,0.0
257.59941,393.90796,0.0
258.72637,390.99242,0.0
259.0523,386.51667,0.0
258.88747,380.51253,0.0
258.00216,374.24367,0.0
255.38015,368.55098,0.0
252.15059,363.9797,0.0
250.15048,361.67206,0.0
249.52673,362.26006,0.0
251.32382,362.22022,0.0
253.60256,361.66859,0.0
255.83519,360.95798,0.0
257.68865,360.09103,0.0
258.23955,359.4499,0.0
259.25468,357.85357,0.0
260.57479,356.04345,0.0
261.95133,351.49263,0.0
263.20534,343.84507,0.0
264.81498,334.81648,0.0
267.48941,323.25961,0.0
272.09859,309.55095,0.0
280.46883,297.14547,0.0
292.17537,285.64845,0.0
306.92668,271.62916,0.0
324.36473,255.9012,0.0
342.61494,237.21839,0.0
360.84395,215.9289,0.0
379.79729,193.84434,0.0
402.15398,171.42042,0.0
425.86118,151.58676,0.0
447.90544,136.53367,0.0
466.56802,126.37653,0.0
479.63665,121.88493,0.0
486.59879,121.97394,0.0
488.86866,122.41134,0.0
490.29308,122.40655,0.0
491.70897,123.05674,0.0
492.99938,124.21345,0.0
494.05875,125.63375,0.0
494.93516,127.18953,0.0
495.40099,129.3255,0.0
494.98896,131.35377,0.0
492.75782,133.9019,0.0
487.66134,137.21635,0.0
478.97423,141.84035,0.0
466.88642,147.65013,0.0
450.13395,156.06591,0.0
431.7195,166.355,0.0
411.24186,179.89088,0.0
390.12807,195.5307,0.0
368.5183,211.42334,0.0
349.77897,228.80526,0.0
331.49138,246.86207,0.0
312.6876,263.39746,0.0
295.36652,275.18903,0.0
281.0188,284.57591,0.0
271.45776,293.22091,0.0
264.37323,300.41627,0.0
259.77055,308.0274,0.0
257.00212,315.32037,0.0
255.04217,322.56826,0.0
254.51618,329.56794,0.0
253.41197,337.30055,0.0
252.31441,341.9869,0.0
252.18555,347.98017,0.0
251.69687,353.3471,0.0
251.75166,355.41102,0.0
251.80886,356.12405,0.0
252.75526,355.73782,0.0
253.47819,354.00793,0.0
253.95925,351.81498,0.0
253.84628,350.10503,0.0
253.58834,347.77803,0.0
252.6724,347.30872,0.0
251.06565,346.97046,0.0
249.51996,347.99191,0.0
246.24353,349.56843,0.0
242.71178,353.75849,0.0
239.61535,360.12327,0.0
235.88273,367.61776,0.0
232.97114,375.443,0.0
230.59456,383.0452,0.0
228.92294,388.65233,0.0
228.03761,391.92655,0.0
228.34427,394.0,0.0
228.91801,395.10529,0.0
230.13438,395.37079,0.0
231.85252,395.99954,0.0
233.29854,396.1932,0.0
234.02345,396.21811,0.0
234.43782,396.35352,0.0
234.94015,397.18692,0.0
235.76606,397.53982,0.0
236.72727,397.61596,0.0
237.90874,398.37457,0.0
239.01304,398.32725,0.0
239.96043,398.24087,0.0
240.84563,398.77099,0.0
241.16256,398.3264,0.0
241.25708,398.39281,0.0
241.33626,398.69975,0.0
241.50794,398.55978,0.0
241.179,398.40859,0.0
240.30733,398.50879,0.0
239.52224,398.48118,0.0
238.46352,398.41116,0.0
237.92111,398.31855,0.0
237.10873,398.18322,0.0
236.99617,398.20366,0.0
236.75425,397.92815,0.0
236.86901,397.91524,0.0
237.10719,397.92854,0.0
237.90833,398.19458,0.0
238.81722,397.54114,0.0
239.57464,397.26655,0.0
240.55898,396.86774,0.0
242.07907,396.79287,0.0
243.6041,395.13226,0.0
244.83895,393.32964,0.0
246.86921,391.77708,0.0
249.42586,388.99384,0.0
251.77157,385.8402,0.0
254.75101,382.08722,0.0
257.69804,377.98242,0.0
259.88907,373.83599,0.0
261.58672,371.42077,0.0
262.41272,368.78249,0.0
262.8887,366.37154,0.0
263.00841,365.59361,0.0
263.10889,364.4065,0.0
263.28694,364.28351,0.0
263.27007,364.41743,0.0
263.37688,364.88092,0.0
263.57817,365.3469,0.0
263.82965,365.7896,0.0
264.01017,366.00598,0.0
264.06853,366.93087,0.0
264.26615,367.55957,0.0
264.17208,367.93201,0.0
264.14473,369.13222,0.0
263.81183,371.27718,0.0
263.35521,374.76219,0.0
262.62161,380.18588,0.0
261.30783,386.03621,0.0
259.96756,391.23881,0.0
259.04385,395.30164,0.0
258.97141,396.86677,0.0
259.12275,397.53343,0.0
259.54382,397.32048,0.0
260.08206,396.63354,0.0
260.339,395.26993,0.0
260.79678,393.87399,0.0
261.26862,391.07939,0.0
262.29468,385.74149,0.0
262.53337,378.27238,0.0
261.38788,369.86212,0.0
259.31604,363.6782,0.0
255.3973,358.63297,0.0
252.1914,356.45272,0.0
249.77785,355.97079,0.0
249.36369,358.52384,0.0
251.24073,361.57511,0.0
253.51243,364.73681,0.0
256.70588,365.48134,0.0
259.0876,363.83086,0.0
259.84455,360.46357,0.0
261.17923,354.66999,0.0
264.1116,344.3289,0.0
269.50548,330.25978,0.0
278.02202,314.51482,0.0
290.52523,301.61712,0.0
307.34332,291.32607,0.0
326.56764,279.74589,0.0
348.12651,265.98193,0.0
370.08766,248.81818,0.0
391.75051,227.33881,0.0
410.78435,203.1813,0.0
428.23342,179.93626,0.0
446.81032,158.09636,0.0
464.83071,140.92803,0.0
482.00808,128.73321,0.0
496.75091,124.04303,0.0
505.69362,126.09848,0.0
509.32097,130.13799,0.0
510.84412,132.13617,0.0
512.10834,133.90349,0.0
512.81887,135.8195,0.0
513.35558,136.71179,0.0
513.29441,137.64909,0.0
513.15716,138.70722,0.0
512.73388,140.03919,0.0
512.39224,140.34774,0.0
512.51182,140.45112,0.0
511.97342,140.84684,0.0
511.49075,140.81876,0.0
510.74632,140.53107,0.0
509.44825,139.67556,0.0
506.70671,138.37316,0.0
501.36245,136.83767,0.0
492.59691,136.13393,0.0
480.21591,137.19251,0.0
463.90847,141.42644,0.0
445.32194,148.17379,0.0
425.32853,158.44765,0.0
405.10671,171.75505,0.0
386.60827,186.93838,0.0
369.11445,203.42495,0.0
354.0226,221.83522,0.0
338.5217,241.21607,0.0
320.74417,260.03188,0.0
304.33188,274.65723,0.0
289.57842,285.58646,0.0
278.24167,296.19399,0.0
270.33443,306.41176,0.0
265.65815,315.98494,0.0
262.4964,325.46693,0.0
260.79879,334.03957,0.0
259.673,341.45794,0.0
259.3491,347.14324,0.0
259.54845,350.55834,0.0
259.89096,352.71969,0.0
259.81254,354.17103,0.0
259.46108,355.00295,0.0
259.15831,354.8508,0.0
258.70348,353.84925,0.0
258.91625,351.72727,0.0
259.29146,349.93747,0.0
260.33552,348.78852,0.0
261.06112,347.90198,0.0
261.83808,348.41743,0.0
262.42481,350.26745,0.0
262.27967,353.48184,0.0
261.77365,358.84997,0.0
261.19531,364.04531,0.0
259.94316,369.90579,0.0
258.11439,375.52797,0.0
256.25873,380.22481,0.0
254.68527,384.62532,0.0
253.19635,387.45365,0.0
252.42103,389.18842,0.0
252.28919,389.44077,0.0
252.4749,389.23065,0.0
253.28042,389.03651,0.0
254.22869,388.23716,0.0
255.86751,388.1346,0.0
257.42446,387.69838,0.0
259.36889,387.06296,0.0
261.47387,386.51537,0.0
264.23436,386.24359,0.0
266.60639,386.13859,0.0
268.84941,385.99183,0.0
270.27385,385.46106,0.0
271.72898,385.24648,0.0
272.81045,385.67777,0.0
273.61658,385.92462,0.0
274.18457,385.49571,0.0
274.30905,385.02714,0.0
274.5331,385.30162,0.0
274.41712,384.87531,0.0
274.4256,384.8,0.0
274.12886,384.8499,0.0
274.31688,384.821,0.0
274.33605,384.49976,0.0
274.84667,384.75988,0.0
275.91298,384.02663,0.0
277.02195,383.6161,0.0
279.18702,382.74423,0.0
281.58209,381.29803,0.0
284.33846,379.34038,0.0
286.94587,377.90354,0.0
290.07417,375.64934,0.0
292.063,374.606,0.0
294.14794,373.24403,0.0
295.44553,371.9969,0.0
295.90166,370.97242,0.0
296.15282,370.70718,0.0
296.18656,370.17933,0.0
295.66596,368.51992,0.0
295.46811,368.48486,0.0
294.806,368.74973,0.0
293.4854,368.66722,0.0
291.30636,369.05804,0.0
288.75545,370.25775,0.0
285.38023,370.97442,0.0
281.84273,372.58338,0.0
277.85647,373.29412,0.0
274.17247,374.8223,0.0
270.64768,376.4198,0.0
266.99567,377.69984,0.0
263.31966,379.88652,0.0
260.10604,381.75038,0.0
256.6975,383.263,0.0
253.86043,384.57229,0.0
250.78779,385.82373,0.0
248.51179,387.40521,0.0
247.14788,388.4573,0.0
246.55291,389.02981,0.0
246.53888,389.39332,0.0
247.61016,389.73229,0.0
249.95291,387.98883,0.0
253.34545,383.53004,0.0
258.00675,376.75687,0.0
260.44319,368.37806,0.0
263.5836,360.14331,0.0
263.46182,354.98012,0.0
262.23118,353.13514,0.0
261.37817,352.35332,0.0
262.68642,353.61795,0.0
264.91265,356.36506,0.0
268.65879,359.34,0.0
271.94499,361.40544,0.0
274.8369,362.82712,0.0
276.87765,362.4176,0.0
278.47676,359.24303,0.0
280.44408,352.90658,0.0
283.91749,342.74653,0.0
288.27797,328.35233,0.0
295.45434,310.75902,0.0
309.10799,295.14973,0.0
329.97631,279.9104,0.0
354.08902,261.98844,0.0
378.94254,241.28619,0.0
400.72596,220.06205,0.0
422.12428,198.17017,0.0
443.25044,177.6421,0.0
465.24363,159.60828,0.0
485.95869,145.78704,0.0
505.02082,137.03089,0.0
519.41517,134.43316,0.0
527.26721,135.93051,0.0
529.43706,137.54952,0.0
529.58285,137.90188,0.0
529.53871,138.28432,0.0
529.95399,138.97991,0.0
529.95567,139.78096,0.0
529.40349,140.38541,0.0
527.57591,140.77386,0.0
523.8916,141.10135,0.0
521.33186,141.02971,0.0
520.37508,140.67362,0.0
513.68398,140.53768,0.0
503.16847,141.8194,0.0
489.09299,144.63916,0.0
471.90463,150.06199,0.0
453.1609,157.53564,0.0
434.06809,167.3922,0.0
414.91155,180.01974,0.0
396.38473,195.24427,0.0
379.91585,211.2165,0.0
363.8157,228.09091,0.0
346.72904,244.70533,0.0
330.08326,260.08656,0.0
312.53442,271.06813,0.0
297.72393,278.89967,0.0
287.35239,284.00399,0.0
281.48989,289.55054,0.0
278.33468,295.41768,0.0
277.58442,303.33312,0.0
277.64579,310.67407,0.0
277.98422,317.78532,0.0
279.06342,325.41923,0.0
279.6421,330.5332,0.0
280.54349,334.27077,0.0
281.16133,337.0749,0.0
281.85473,338.53891,0.0
282.23995,339.60176,0.0
282.52269,340.44223,0.0
282.60231,340.84971,0.0
282.74692,341.21165,0.0
282.98023,340.00549,0.0
283.51979,339.50374,0.0
283.81818,338.83299,0.0
284.10281,336.65575,0.0
